#,Table,Temp_C,Intensity_Lux,Date,Time,Date_Time
474,2,30.558,0,9/03/2022,1:14,9/03/2022 1:14
475,2,30.457,0,9/03/2022,2:14,9/03/2022 2:14
476,2,30.457,0,9/03/2022,3:14,9/03/2022 3:14
477,2,30.356,0,9/03/2022,4:14,9/03/2022 4:14
478,2,29.652,0,9/03/2022,5:14,9/03/2022 5:14
479,2,29.853,0,9/03/2022,6:14,9/03/2022 6:14
480,2,30.255,516.7,9/03/2022,7:14,9/03/2022 7:14
481,2,30.054,1076.4,9/03/2022,8:14,9/03/2022 8:14
482,2,30.255,3616.7,9/03/2022,9:14,9/03/2022 9:14
483,2,30.255,3272.2,9/03/2022,10:14,9/03/2022 10:14
484,2,30.154,2755.6,9/03/2022,11:14,9/03/2022 11:14
485,2,30.255,2238.9,9/03/2022,12:14,9/03/2022 12:14
486,2,30.457,1980.6,9/03/2022,13:14,9/03/2022 13:14
487,2,31.166,1550,9/03/2022,14:14,9/03/2022 14:14
488,2,31.37,1377.8,9/03/2022,15:14,9/03/2022 15:14
489,2,31.268,1054.9,9/03/2022,16:14,9/03/2022 16:14
490,2,30.963,398.3,9/03/2022,17:14,9/03/2022 17:14
491,2,30.76,96.9,9/03/2022,18:14,9/03/2022 18:14
492,2,30.76,0,9/03/2022,19:14,9/03/2022 19:14
493,2,30.76,0,9/03/2022,20:14,9/03/2022 20:14
494,2,30.659,0,9/03/2022,21:14,9/03/2022 21:14
495,2,30.659,0,9/03/2022,22:14,9/03/2022 22:14
496,2,30.659,0,9/03/2022,23:14,9/03/2022 23:14
497,2,30.659,0,10/03/2022,0:14,10/03/2022 0:14
498,2,30.558,0,10/03/2022,1:14,10/03/2022 1:14
499,2,30.558,0,10/03/2022,2:14,10/03/2022 2:14
500,2,30.457,0,10/03/2022,3:14,10/03/2022 3:14
501,2,30.154,0,10/03/2022,4:14,10/03/2022 4:14
502,2,29.953,0,10/03/2022,5:14,10/03/2022 5:14
503,2,29.652,0,10/03/2022,6:14,10/03/2022 6:14
504,2,30.255,925.7,10/03/2022,7:14,10/03/2022 7:14
505,2,29.452,2152.8,10/03/2022,8:14,10/03/2022 8:14
506,2,29.552,3616.7,10/03/2022,9:14,10/03/2022 9:14
507,2,29.953,3100,10/03/2022,10:14,10/03/2022 10:14
508,2,30.154,2497.2,10/03/2022,11:14,10/03/2022 11:14
509,2,30.154,2325,10/03/2022,12:14,10/03/2022 12:14
510,2,30.356,1808.3,10/03/2022,13:14,10/03/2022 13:14
511,2,30.963,1463.9,10/03/2022,14:14,10/03/2022 14:14
512,2,30.963,1302.4,10/03/2022,15:14,10/03/2022 15:14
513,2,30.862,947.2,10/03/2022,16:14,10/03/2022 16:14
514,2,30.558,269.1,10/03/2022,17:14,10/03/2022 17:14
515,2,30.356,43.1,10/03/2022,18:14,10/03/2022 18:14
516,2,30.255,0,10/03/2022,19:14,10/03/2022 19:14
517,2,30.255,0,10/03/2022,20:14,10/03/2022 20:14
518,2,30.255,0,10/03/2022,21:14,10/03/2022 21:14
519,2,30.255,0,10/03/2022,22:14,10/03/2022 22:14
520,2,30.255,0,10/03/2022,23:14,10/03/2022 23:14
521,2,30.356,0,11/03/2022,0:14,11/03/2022 0:14
522,2,30.154,0,11/03/2022,1:14,11/03/2022 1:14
523,2,30.054,0,11/03/2022,2:14,11/03/2022 2:14
524,2,29.853,0,11/03/2022,3:14,11/03/2022 3:14
525,2,29.853,0,11/03/2022,4:14,11/03/2022 4:14
526,2,29.853,0,11/03/2022,5:14,11/03/2022 5:14
527,2,29.853,0,11/03/2022,6:14,11/03/2022 6:14
528,2,29.953,333.7,11/03/2022,7:14,11/03/2022 7:14
529,2,28.953,839.6,11/03/2022,8:14,11/03/2022 8:14
530,2,29.252,1377.8,11/03/2022,9:14,11/03/2022 9:14
531,2,29.552,2927.8,11/03/2022,10:14,11/03/2022 10:14
532,2,30.154,3272.2,11/03/2022,11:14,11/03/2022 11:14
533,2,30.154,1550,11/03/2022,12:14,11/03/2022 12:14
534,2,30.356,2411.1,11/03/2022,13:14,11/03/2022 13:14
535,2,30.862,1722.2,11/03/2022,14:14,11/03/2022 14:14
536,2,30.76,1550,11/03/2022,15:14,11/03/2022 15:14
537,2,30.356,1033.3,11/03/2022,16:14,11/03/2022 16:14
538,2,30.054,505.9,11/03/2022,17:14,11/03/2022 17:14
539,2,30.054,75.3,11/03/2022,18:14,11/03/2022 18:14
540,2,30.255,0,11/03/2022,19:14,11/03/2022 19:14
541,2,30.255,0,11/03/2022,20:14,11/03/2022 20:14
542,2,30.154,0,11/03/2022,21:14,11/03/2022 21:14
543,2,30.054,0,11/03/2022,22:14,11/03/2022 22:14
544,2,30.154,0,11/03/2022,23:14,11/03/2022 23:14
545,2,30.154,0,12/03/2022,0:14,12/03/2022 0:14
546,2,30.154,0,12/03/2022,1:14,12/03/2022 1:14
547,2,30.154,0,12/03/2022,2:14,12/03/2022 2:14
548,2,30.054,0,12/03/2022,3:14,12/03/2022 3:14
549,2,29.953,0,12/03/2022,4:14,12/03/2022 4:14
550,2,30.154,0,12/03/2022,5:14,12/03/2022 5:14
551,2,30.054,0,12/03/2022,6:14,12/03/2022 6:14
552,2,30.154,904.2,12/03/2022,7:14,12/03/2022 7:14
553,2,30.356,1722.2,12/03/2022,8:14,12/03/2022 8:14
554,2,30.558,2927.8,12/03/2022,9:14,12/03/2022 9:14
555,2,30.255,538.2,12/03/2022,10:14,12/03/2022 10:14
556,2,30.558,2669.5,12/03/2022,11:14,12/03/2022 11:14
557,2,30.659,1808.3,12/03/2022,12:14,12/03/2022 12:14
558,2,30.457,1377.8,12/03/2022,13:14,12/03/2022 13:14
559,2,30.457,1313.2,12/03/2022,14:14,12/03/2022 14:14
560,2,30.457,1108.7,12/03/2022,15:14,12/03/2022 15:14
561,2,30.457,624.3,12/03/2022,16:14,12/03/2022 16:14
562,2,30.356,484.4,12/03/2022,17:14,12/03/2022 17:14
563,2,30.255,64.6,12/03/2022,18:14,12/03/2022 18:14
564,2,30.255,0,12/03/2022,19:14,12/03/2022 19:14
565,2,30.255,0,12/03/2022,20:14,12/03/2022 20:14
566,2,30.255,0,12/03/2022,21:14,12/03/2022 21:14
567,2,30.255,0,12/03/2022,22:14,12/03/2022 22:14
568,2,30.255,0,12/03/2022,23:14,12/03/2022 23:14
569,2,29.853,0,13/03/2022,0:14,13/03/2022 0:14
570,2,30.154,0,13/03/2022,1:14,13/03/2022 1:14
571,2,29.752,0,13/03/2022,2:14,13/03/2022 2:14
572,2,29.652,0,13/03/2022,3:14,13/03/2022 3:14
573,2,29.752,0,13/03/2022,4:14,13/03/2022 4:14
574,2,29.752,0,13/03/2022,5:14,13/03/2022 5:14
575,2,29.452,0,13/03/2022,6:14,13/03/2022 6:14
576,2,29.752,64.6,13/03/2022,7:14,13/03/2022 7:14
577,2,29.752,236.8,13/03/2022,8:14,13/03/2022 8:14
578,2,29.853,161.5,13/03/2022,9:14,13/03/2022 9:14
579,2,29.853,495.1,13/03/2022,10:14,13/03/2022 10:14
580,2,29.652,226,13/03/2022,11:14,13/03/2022 11:14
581,2,29.652,366,13/03/2022,12:14,13/03/2022 12:14
582,2,29.853,968.8,13/03/2022,13:14,13/03/2022 13:14
583,2,29.752,613.5,13/03/2022,14:14,13/03/2022 14:14
584,2,29.652,226,13/03/2022,15:14,13/03/2022 15:14
585,2,29.652,21.5,13/03/2022,16:14,13/03/2022 16:14
586,2,29.752,21.5,13/03/2022,17:14,13/03/2022 17:14
587,2,29.652,0,13/03/2022,18:14,13/03/2022 18:14
588,2,29.552,0,13/03/2022,19:14,13/03/2022 19:14
589,2,29.552,0,13/03/2022,20:14,13/03/2022 20:14
590,2,29.452,0,13/03/2022,21:14,13/03/2022 21:14
591,2,29.552,0,13/03/2022,22:14,13/03/2022 22:14
592,2,29.652,0,13/03/2022,23:14,13/03/2022 23:14
593,2,29.452,0,14/03/2022,0:14,14/03/2022 0:14
594,2,29.552,0,14/03/2022,1:14,14/03/2022 1:14
595,2,29.452,0,14/03/2022,2:14,14/03/2022 2:14
596,2,29.452,0,14/03/2022,3:14,14/03/2022 3:14
597,2,29.652,0,14/03/2022,4:14,14/03/2022 4:14
598,2,29.652,0,14/03/2022,5:14,14/03/2022 5:14
599,2,29.652,0,14/03/2022,6:14,14/03/2022 6:14
600,2,29.352,64.6,14/03/2022,7:14,14/03/2022 7:14
601,2,29.552,355.2,14/03/2022,8:14,14/03/2022 8:14
602,2,29.652,656.6,14/03/2022,9:14,14/03/2022 9:14
603,2,29.652,1162.5,14/03/2022,10:14,14/03/2022 10:14
604,2,29.652,1216.3,14/03/2022,11:14,14/03/2022 11:14
605,2,29.452,882.6,14/03/2022,12:14,14/03/2022 12:14
606,2,29.752,1463.9,14/03/2022,13:14,14/03/2022 13:14
607,2,29.652,1141,14/03/2022,14:14,14/03/2022 14:14
608,2,29.652,871.9,14/03/2022,15:14,14/03/2022 15:14
609,2,29.652,592,14/03/2022,16:14,14/03/2022 16:14
610,2,29.552,312.2,14/03/2022,17:14,14/03/2022 17:14
611,2,29.352,53.8,14/03/2022,18:14,14/03/2022 18:14
612,2,29.452,0,14/03/2022,19:14,14/03/2022 19:14
613,2,29.352,0,14/03/2022,20:14,14/03/2022 20:14
614,2,29.352,0,14/03/2022,21:14,14/03/2022 21:14
615,2,29.352,0,14/03/2022,22:14,14/03/2022 22:14
616,2,29.352,0,14/03/2022,23:14,14/03/2022 23:14
617,2,29.352,0,15/03/2022,0:14,15/03/2022 0:14
618,2,29.252,0,15/03/2022,1:14,15/03/2022 1:14
619,2,29.352,0,15/03/2022,2:14,15/03/2022 2:14
620,2,29.252,0,15/03/2022,3:14,15/03/2022 3:14
621,2,29.252,0,15/03/2022,4:14,15/03/2022 4:14
622,2,29.152,0,15/03/2022,5:14,15/03/2022 5:14
623,2,29.053,0,15/03/2022,6:14,15/03/2022 6:14
624,2,29.053,86.1,15/03/2022,7:14,15/03/2022 7:14
625,2,29.053,96.9,15/03/2022,8:14,15/03/2022 8:14
626,2,29.152,441.3,15/03/2022,9:14,15/03/2022 9:14
627,2,29.152,409,15/03/2022,10:14,15/03/2022 10:14
628,2,29.152,344.4,15/03/2022,11:14,15/03/2022 11:14
629,2,29.152,366,15/03/2022,12:14,15/03/2022 12:14
630,2,29.152,279.9,15/03/2022,13:14,15/03/2022 13:14
631,2,29.053,398.3,15/03/2022,14:14,15/03/2022 14:14
632,2,29.152,279.9,15/03/2022,15:14,15/03/2022 15:14
633,2,29.053,107.6,15/03/2022,16:14,15/03/2022 16:14
634,2,29.053,247.6,15/03/2022,17:14,15/03/2022 17:14
635,2,29.053,10.8,15/03/2022,18:14,15/03/2022 18:14
636,2,28.953,0,15/03/2022,19:14,15/03/2022 19:14
637,2,28.853,0,15/03/2022,20:14,15/03/2022 20:14
638,2,28.555,0,15/03/2022,21:14,15/03/2022 21:14
639,2,28.655,0,15/03/2022,22:14,15/03/2022 22:14
640,2,28.953,0,15/03/2022,23:14,15/03/2022 23:14
641,2,28.953,0,16/03/2022,0:14,16/03/2022 0:14
642,2,28.853,0,16/03/2022,1:14,16/03/2022 1:14
643,2,28.953,0,16/03/2022,2:14,16/03/2022 2:14
644,2,28.853,0,16/03/2022,3:14,16/03/2022 3:14
645,2,28.853,0,16/03/2022,4:14,16/03/2022 4:14
646,2,28.853,0,16/03/2022,5:14,16/03/2022 5:14
647,2,28.953,0,16/03/2022,6:14,16/03/2022 6:14
648,2,28.357,656.6,16/03/2022,7:14,16/03/2022 7:14
649,2,28.853,635.1,16/03/2022,8:14,16/03/2022 8:14
650,2,28.953,1130.2,16/03/2022,9:14,16/03/2022 9:14
651,2,29.053,1550,16/03/2022,10:14,16/03/2022 10:14
652,2,29.252,1636.1,16/03/2022,11:14,16/03/2022 11:14
653,2,29.252,1550,16/03/2022,12:14,16/03/2022 12:14
654,2,29.252,1377.8,16/03/2022,13:14,16/03/2022 13:14
655,2,29.352,1463.9,16/03/2022,14:14,16/03/2022 14:14
656,2,29.452,1377.8,16/03/2022,15:14,16/03/2022 15:14
657,2,29.252,602.8,16/03/2022,16:14,16/03/2022 16:14
658,2,29.152,279.9,16/03/2022,17:14,16/03/2022 17:14
659,2,29.053,32.3,16/03/2022,18:14,16/03/2022 18:14
660,2,29.053,0,16/03/2022,19:14,16/03/2022 19:14
661,2,29.053,0,16/03/2022,20:14,16/03/2022 20:14
662,2,29.053,0,16/03/2022,21:14,16/03/2022 21:14
663,2,29.053,0,16/03/2022,22:14,16/03/2022 22:14
664,2,28.953,0,16/03/2022,23:14,16/03/2022 23:14
665,2,28.953,0,17/03/2022,0:14,17/03/2022 0:14
666,2,28.853,0,17/03/2022,1:14,17/03/2022 1:14
667,2,28.953,0,17/03/2022,2:14,17/03/2022 2:14
668,2,28.953,0,17/03/2022,3:14,17/03/2022 3:14
669,2,28.953,0,17/03/2022,4:14,17/03/2022 4:14
670,2,28.953,0,17/03/2022,5:14,17/03/2022 5:14
671,2,28.953,0,17/03/2022,6:14,17/03/2022 6:14
672,2,28.853,204.5,17/03/2022,7:14,17/03/2022 7:14
673,2,28.754,333.7,17/03/2022,8:14,17/03/2022 8:14
674,2,28.953,1022.6,17/03/2022,9:14,17/03/2022 9:14
675,2,29.053,828.8,17/03/2022,10:14,17/03/2022 10:14
676,2,29.152,1313.2,17/03/2022,11:14,17/03/2022 11:14
677,2,29.452,2152.8,17/03/2022,12:14,17/03/2022 12:14
678,2,29.352,1377.8,17/03/2022,13:14,17/03/2022 13:14
679,2,29.252,1237.9,17/03/2022,14:14,17/03/2022 14:14
680,2,29.252,1001,17/03/2022,15:14,17/03/2022 15:14
681,2,29.053,452.1,17/03/2022,16:14,17/03/2022 16:14
682,2,29.053,322.9,17/03/2022,17:14,17/03/2022 17:14
683,2,29.053,75.3,17/03/2022,18:14,17/03/2022 18:14
684,2,28.953,0,17/03/2022,19:14,17/03/2022 19:14
685,2,28.953,0,17/03/2022,20:14,17/03/2022 20:14
686,2,28.953,0,17/03/2022,21:14,17/03/2022 21:14
687,2,28.953,0,17/03/2022,22:14,17/03/2022 22:14
688,2,28.953,0,17/03/2022,23:14,17/03/2022 23:14
689,2,28.853,0,18/03/2022,0:14,18/03/2022 0:14
690,2,28.853,0,18/03/2022,1:14,18/03/2022 1:14
691,2,28.853,0,18/03/2022,2:14,18/03/2022 2:14
692,2,28.853,0,18/03/2022,3:14,18/03/2022 3:14
693,2,28.953,0,18/03/2022,4:14,18/03/2022 4:14
694,2,28.853,0,18/03/2022,5:14,18/03/2022 5:14
695,2,28.853,0,18/03/2022,6:14,18/03/2022 6:14
696,2,28.953,215.3,18/03/2022,7:14,18/03/2022 7:14
697,2,28.754,355.2,18/03/2022,8:14,18/03/2022 8:14
698,2,28.853,538.2,18/03/2022,9:14,18/03/2022 9:14
699,2,29.053,1636.1,18/03/2022,10:14,18/03/2022 10:14
700,2,29.053,936.5,18/03/2022,11:14,18/03/2022 11:14
701,2,28.953,990.3,18/03/2022,12:14,18/03/2022 12:14
702,2,29.053,1087.2,18/03/2022,13:14,18/03/2022 13:14
703,2,29.053,1270.1,18/03/2022,14:14,18/03/2022 14:14
704,2,29.152,925.7,18/03/2022,15:14,18/03/2022 15:14
705,2,28.953,462.9,18/03/2022,16:14,18/03/2022 16:14
706,2,28.953,226,18/03/2022,17:14,18/03/2022 17:14
707,2,28.953,0,18/03/2022,18:14,18/03/2022 18:14
708,2,28.853,0,18/03/2022,19:14,18/03/2022 19:14
709,2,28.853,0,18/03/2022,20:14,18/03/2022 20:14
710,2,28.853,0,18/03/2022,21:14,18/03/2022 21:14
711,2,28.853,0,18/03/2022,22:14,18/03/2022 22:14
712,2,28.853,0,18/03/2022,23:14,18/03/2022 23:14
713,2,28.853,0,19/03/2022,0:14,19/03/2022 0:14
714,2,28.853,0,19/03/2022,1:14,19/03/2022 1:14
715,2,28.853,0,19/03/2022,2:14,19/03/2022 2:14
716,2,28.754,0,19/03/2022,3:14,19/03/2022 3:14
717,2,28.853,0,19/03/2022,4:14,19/03/2022 4:14
718,2,28.853,0,19/03/2022,5:14,19/03/2022 5:14
719,2,28.853,0,19/03/2022,6:14,19/03/2022 6:14
720,2,28.853,516.7,19/03/2022,7:14,19/03/2022 7:14
721,2,28.853,387.5,19/03/2022,8:14,19/03/2022 8:14
722,2,28.853,1808.3,19/03/2022,9:14,19/03/2022 9:14
723,2,29.152,2066.7,19/03/2022,10:14,19/03/2022 10:14
724,2,29.053,807.3,19/03/2022,11:14,19/03/2022 11:14
725,2,29.252,1722.2,19/03/2022,12:14,19/03/2022 12:14
726,2,29.252,1722.2,19/03/2022,13:14,19/03/2022 13:14
727,2,29.352,1377.8,19/03/2022,14:14,19/03/2022 14:14
728,2,29.352,1141,19/03/2022,15:14,19/03/2022 15:14
729,2,29.252,871.9,19/03/2022,16:14,19/03/2022 16:14
730,2,29.053,258.3,19/03/2022,17:14,19/03/2022 17:14
731,2,28.953,21.5,19/03/2022,18:14,19/03/2022 18:14
732,2,28.953,0,19/03/2022,19:14,19/03/2022 19:14
733,2,28.953,0,19/03/2022,20:14,19/03/2022 20:14
734,2,28.953,0,19/03/2022,21:14,19/03/2022 21:14
735,2,28.853,0,19/03/2022,22:14,19/03/2022 22:14
736,2,28.853,0,19/03/2022,23:14,19/03/2022 23:14
737,2,28.853,0,20/03/2022,0:14,20/03/2022 0:14
738,2,28.853,0,20/03/2022,1:14,20/03/2022 1:14
739,2,28.853,0,20/03/2022,2:14,20/03/2022 2:14
740,2,28.754,0,20/03/2022,3:14,20/03/2022 3:14
741,2,28.853,0,20/03/2022,4:14,20/03/2022 4:14
742,2,28.853,0,20/03/2022,5:14,20/03/2022 5:14
743,2,28.853,0,20/03/2022,6:14,20/03/2022 6:14
744,2,28.953,484.4,20/03/2022,7:14,20/03/2022 7:14
745,2,28.953,828.8,20/03/2022,8:14,20/03/2022 8:14
746,2,29.053,1463.9,20/03/2022,9:14,20/03/2022 9:14
747,2,29.053,549,20/03/2022,10:14,20/03/2022 10:14
748,2,29.252,1636.1,20/03/2022,11:14,20/03/2022 11:14
749,2,29.352,1550,20/03/2022,12:14,20/03/2022 12:14
750,2,29.252,1550,20/03/2022,13:14,20/03/2022 13:14
751,2,29.352,1259.4,20/03/2022,14:14,20/03/2022 14:14
752,2,29.452,1011.8,20/03/2022,15:14,20/03/2022 15:14
753,2,29.352,678.1,20/03/2022,16:14,20/03/2022 16:14
754,2,29.252,344.4,20/03/2022,17:14,20/03/2022 17:14
755,2,29.053,43.1,20/03/2022,18:14,20/03/2022 18:14
756,2,28.953,0,20/03/2022,19:14,20/03/2022 19:14
757,2,28.953,0,20/03/2022,20:14,20/03/2022 20:14
758,2,28.953,0,20/03/2022,21:14,20/03/2022 21:14
759,2,28.953,0,20/03/2022,22:14,20/03/2022 22:14
760,2,28.953,0,20/03/2022,23:14,20/03/2022 23:14
761,2,28.853,0,21/03/2022,0:14,21/03/2022 0:14
762,2,28.853,0,21/03/2022,1:14,21/03/2022 1:14
763,2,28.853,0,21/03/2022,2:14,21/03/2022 2:14
764,2,28.853,0,21/03/2022,3:14,21/03/2022 3:14
765,2,28.853,0,21/03/2022,4:14,21/03/2022 4:14
766,2,28.853,0,21/03/2022,5:14,21/03/2022 5:14
767,2,28.853,0,21/03/2022,6:14,21/03/2022 6:14
768,2,28.953,495.1,21/03/2022,7:14,21/03/2022 7:14
769,2,29.053,1205.6,21/03/2022,8:14,21/03/2022 8:14
770,2,29.053,1463.9,21/03/2022,9:14,21/03/2022 9:14
771,2,29.152,1636.1,21/03/2022,10:14,21/03/2022 10:14
772,2,29.252,1636.1,21/03/2022,11:14,21/03/2022 11:14
773,2,29.352,1722.2,21/03/2022,12:14,21/03/2022 12:14
774,2,29.452,1550,21/03/2022,13:14,21/03/2022 13:14
775,2,29.552,1463.9,21/03/2022,14:14,21/03/2022 14:14
776,2,29.452,1076.4,21/03/2022,15:14,21/03/2022 15:14
777,2,29.452,807.3,21/03/2022,16:14,21/03/2022 16:14
778,2,29.252,344.4,21/03/2022,17:14,21/03/2022 17:14
779,2,29.053,32.3,21/03/2022,18:14,21/03/2022 18:14
780,2,29.053,0,21/03/2022,19:14,21/03/2022 19:14
781,2,28.953,0,21/03/2022,20:14,21/03/2022 20:14
782,2,28.953,0,21/03/2022,21:14,21/03/2022 21:14
783,2,28.953,0,21/03/2022,22:14,21/03/2022 22:14
784,2,28.953,0,21/03/2022,23:14,21/03/2022 23:14
785,2,28.953,0,22/03/2022,0:14,22/03/2022 0:14
786,2,28.953,0,22/03/2022,1:14,22/03/2022 1:14
787,2,28.953,0,22/03/2022,2:14,22/03/2022 2:14
788,2,28.953,0,22/03/2022,3:14,22/03/2022 3:14
789,2,28.853,0,22/03/2022,4:14,22/03/2022 4:14
790,2,28.953,0,22/03/2022,5:14,22/03/2022 5:14
791,2,28.953,0,22/03/2022,6:14,22/03/2022 6:14
792,2,28.953,344.4,22/03/2022,7:14,22/03/2022 7:14
793,2,29.053,1377.8,22/03/2022,8:14,22/03/2022 8:14
794,2,29.152,1550,22/03/2022,9:14,22/03/2022 9:14
795,2,29.152,656.6,22/03/2022,10:14,22/03/2022 10:14
796,2,29.352,2411.1,22/03/2022,11:14,22/03/2022 11:14
797,2,29.552,1722.2,22/03/2022,12:14,22/03/2022 12:14
798,2,29.652,1463.9,22/03/2022,13:14,22/03/2022 13:14
799,2,29.652,1345.5,22/03/2022,14:14,22/03/2022 14:14
800,2,29.752,947.2,22/03/2022,15:14,22/03/2022 15:14
801,2,29.552,699.7,22/03/2022,16:14,22/03/2022 16:14
802,2,29.352,333.7,22/03/2022,17:14,22/03/2022 17:14
803,2,29.152,32.3,22/03/2022,18:14,22/03/2022 18:14
804,2,29.152,0,22/03/2022,19:14,22/03/2022 19:14
805,2,29.152,0,22/03/2022,20:14,22/03/2022 20:14
806,2,29.152,0,22/03/2022,21:14,22/03/2022 21:14
807,2,29.053,0,22/03/2022,22:14,22/03/2022 22:14
808,2,29.053,0,22/03/2022,23:14,22/03/2022 23:14
809,2,29.053,0,23/03/2022,0:14,23/03/2022 0:14
810,2,29.053,0,23/03/2022,1:14,23/03/2022 1:14
811,2,28.953,0,23/03/2022,2:14,23/03/2022 2:14
812,2,29.053,0,23/03/2022,3:14,23/03/2022 3:14
813,2,29.053,0,23/03/2022,4:14,23/03/2022 4:14
814,2,28.953,0,23/03/2022,5:14,23/03/2022 5:14
815,2,28.953,0,23/03/2022,6:14,23/03/2022 6:14
816,2,29.053,215.3,23/03/2022,7:14,23/03/2022 7:14
817,2,29.053,1377.8,23/03/2022,8:14,23/03/2022 8:14
818,2,29.252,1463.9,23/03/2022,9:14,23/03/2022 9:14
819,2,29.352,2152.8,23/03/2022,10:14,23/03/2022 10:14
820,2,29.352,1636.1,23/03/2022,11:14,23/03/2022 11:14
821,2,29.452,1463.9,23/03/2022,12:14,23/03/2022 12:14
822,2,29.652,1377.8,23/03/2022,13:14,23/03/2022 13:14
823,2,29.853,1130.2,23/03/2022,14:14,23/03/2022 14:14
824,2,29.953,796.5,23/03/2022,15:14,23/03/2022 15:14
825,2,29.752,592,23/03/2022,16:14,23/03/2022 16:14
826,2,29.552,312.2,23/03/2022,17:14,23/03/2022 17:14
827,2,29.352,21.5,23/03/2022,18:14,23/03/2022 18:14
828,2,29.352,0,23/03/2022,19:14,23/03/2022 19:14
829,2,29.352,0,23/03/2022,20:14,23/03/2022 20:14
830,2,29.252,0,23/03/2022,21:14,23/03/2022 21:14
831,2,29.252,0,23/03/2022,22:14,23/03/2022 22:14
832,2,29.252,0,23/03/2022,23:14,23/03/2022 23:14
833,2,29.252,0,24/03/2022,0:14,24/03/2022 0:14
834,2,29.152,0,24/03/2022,1:14,24/03/2022 1:14
835,2,29.152,0,24/03/2022,2:14,24/03/2022 2:14
836,2,29.152,0,24/03/2022,3:14,24/03/2022 3:14
837,2,29.152,0,24/03/2022,4:14,24/03/2022 4:14
838,2,29.152,0,24/03/2022,5:14,24/03/2022 5:14
839,2,29.152,0,24/03/2022,6:14,24/03/2022 6:14
840,2,29.152,452.1,24/03/2022,7:14,24/03/2022 7:14
841,2,29.352,1377.8,24/03/2022,8:14,24/03/2022 8:14
842,2,29.452,1894.5,24/03/2022,9:14,24/03/2022 9:14
843,2,29.352,1173.3,24/03/2022,10:14,24/03/2022 10:14
844,2,29.552,1722.2,24/03/2022,11:14,24/03/2022 11:14
845,2,29.552,1377.8,24/03/2022,12:14,24/03/2022 12:14
846,2,29.652,1270.1,24/03/2022,13:14,24/03/2022 13:14
847,2,30.054,1065.6,24/03/2022,14:14,24/03/2022 14:14
848,2,30.054,839.6,24/03/2022,15:14,24/03/2022 15:14
849,2,29.853,602.8,24/03/2022,16:14,24/03/2022 16:14
850,2,29.752,301.4,24/03/2022,17:14,24/03/2022 17:14
851,2,29.552,32.3,24/03/2022,18:14,24/03/2022 18:14
852,2,29.452,0,24/03/2022,19:14,24/03/2022 19:14
853,2,29.452,0,24/03/2022,20:14,24/03/2022 20:14
854,2,29.352,0,24/03/2022,21:14,24/03/2022 21:14
855,2,29.352,0,24/03/2022,22:14,24/03/2022 22:14
856,2,29.352,0,24/03/2022,23:14,24/03/2022 23:14
857,2,29.252,0,25/03/2022,0:14,25/03/2022 0:14
858,2,29.252,0,25/03/2022,1:14,25/03/2022 1:14
859,2,29.252,0,25/03/2022,2:14,25/03/2022 2:14
860,2,29.152,0,25/03/2022,3:14,25/03/2022 3:14
861,2,29.152,0,25/03/2022,4:14,25/03/2022 4:14
862,2,29.152,0,25/03/2022,5:14,25/03/2022 5:14
863,2,29.152,0,25/03/2022,6:14,25/03/2022 6:14
864,2,29.152,193.8,25/03/2022,7:14,25/03/2022 7:14
865,2,29.252,1463.9,25/03/2022,8:14,25/03/2022 8:14
866,2,29.352,430.6,25/03/2022,9:14,25/03/2022 9:14
867,2,29.352,979.5,25/03/2022,10:14,25/03/2022 10:14
868,2,29.352,1550,25/03/2022,11:14,25/03/2022 11:14
869,2,29.252,1097.9,25/03/2022,12:14,25/03/2022 12:14
870,2,29.452,1550,25/03/2022,13:14,25/03/2022 13:14
871,2,29.252,731.9,25/03/2022,14:14,25/03/2022 14:14
872,2,29.352,818.1,25/03/2022,15:14,25/03/2022 15:14
873,2,29.352,366,25/03/2022,16:14,25/03/2022 16:14
874,2,29.252,150.7,25/03/2022,17:14,25/03/2022 17:14
875,2,29.252,10.8,25/03/2022,18:14,25/03/2022 18:14
876,2,29.152,0,25/03/2022,19:14,25/03/2022 19:14
877,2,29.152,0,25/03/2022,20:14,25/03/2022 20:14
878,2,29.053,0,25/03/2022,21:14,25/03/2022 21:14
879,2,29.053,0,25/03/2022,22:14,25/03/2022 22:14
880,2,29.053,0,25/03/2022,23:14,25/03/2022 23:14
881,2,29.053,0,26/03/2022,0:14,26/03/2022 0:14
882,2,29.053,0,26/03/2022,1:14,26/03/2022 1:14
883,2,29.053,0,26/03/2022,2:14,26/03/2022 2:14
884,2,29.053,0,26/03/2022,3:14,26/03/2022 3:14
885,2,29.053,0,26/03/2022,4:14,26/03/2022 4:14
886,2,29.053,0,26/03/2022,5:14,26/03/2022 5:14
887,2,28.953,0,26/03/2022,6:14,26/03/2022 6:14
888,2,28.953,53.8,26/03/2022,7:14,26/03/2022 7:14
889,2,28.953,161.5,26/03/2022,8:14,26/03/2022 8:14
890,2,29.053,322.9,26/03/2022,9:14,26/03/2022 9:14
891,2,29.152,882.6,26/03/2022,10:14,26/03/2022 10:14
892,2,29.252,1108.7,26/03/2022,11:14,26/03/2022 11:14
893,2,29.152,1894.5,26/03/2022,12:14,26/03/2022 12:14
894,2,29.252,904.2,26/03/2022,13:14,26/03/2022 13:14
