Reef,time,latitude,longitude,BAA,BAA_7D_MAX,DHW,HOTSPOT,SST,SST_ANOMALY
Wood,2011-10-05T12:00:00Z,-11.825,143.975,0,0,0,-2.94,25.49,-0.03
Wood,2011-10-07T12:00:00Z,-11.825,143.975,0,0,0,-3.16,25.27,-0.31
Wood,2011-10-09T12:00:00Z,-11.825,143.975,0,0,0,-1.94,26.49,0.84
Wood,2011-10-11T12:00:00Z,-11.825,143.975,0,0,0,-1.74,26.69,0.98
Wood,2011-10-13T12:00:00Z,-11.825,143.975,0,0,0,-1.91,26.52,0.75
Wood,2011-10-15T12:00:00Z,-11.825,143.975,0,0,0,-1.83,26.6,0.77
Wood,2011-10-17T12:00:00Z,-11.825,143.975,0,0,0,-1.76,26.67,0.76
Wood,2011-10-19T12:00:00Z,-11.825,143.975,0,0,0,-1.85,26.58,0.59
Wood,2011-10-21T12:00:00Z,-11.825,143.975,0,0,0,-1.75,26.68,0.61
Wood,2011-10-23T12:00:00Z,-11.825,143.975,0,0,0,-1.79,26.64,0.49
Wood,2011-10-25T12:00:00Z,-11.825,143.975,0,0,0,-1.59,26.84,0.61
Wood,2011-10-27T12:00:00Z,-11.825,143.975,0,0,0,-1.68,26.75,0.44
Wood,2011-10-29T12:00:00Z,-11.825,143.975,0,0,0,-1.53,26.9,0.51
Wood,2011-10-31T12:00:00Z,-11.825,143.975,0,0,0,-1.35,27.08,0.61
Wood,2011-11-02T12:00:00Z,-11.825,143.975,0,0,0,-1.58,26.85,0.3
Wood,2011-11-04T12:00:00Z,-11.825,143.975,0,0,0,-1.36,27.07,0.44
Wood,2011-11-06T12:00:00Z,-11.825,143.975,0,0,0,-1.03,27.4,0.69
Wood,2011-11-08T12:00:00Z,-11.825,143.975,0,0,0,-1.09,27.34,0.55
Wood,2011-11-10T12:00:00Z,-11.825,143.975,0,0,0,-1.22,27.21,0.34
Wood,2011-11-12T12:00:00Z,-11.825,143.975,0,0,0,-1.04,27.39,0.44
Wood,2011-11-14T12:00:00Z,-11.825,143.975,0,0,0,-1.06,27.37,0.34
Wood,2011-11-16T12:00:00Z,-11.825,143.975,0,0,0,-1.01,27.42,0.31
Wood,2011-11-18T12:00:00Z,-11.825,143.975,0,0,0,-0.93,27.5,0.32
Wood,2011-11-20T12:00:00Z,-11.825,143.975,0,0,0,-0.56,27.87,0.61
Wood,2011-11-22T12:00:00Z,-11.825,143.975,0,0,0,-0.58,27.85,0.51
Wood,2011-11-24T12:00:00Z,-11.825,143.975,0,0,0,-0.46,27.97,0.56
Wood,2011-11-26T12:00:00Z,-11.825,143.975,0,0,0,-0.48,27.95,0.46
Wood,2011-11-28T12:00:00Z,-11.825,143.975,0,0,0,-0.54,27.89,0.33
Wood,2011-11-30T12:00:00Z,-11.825,143.975,0,0,0,-0.07,28.36,0.72
Wood,2011-12-02T12:00:00Z,-11.825,143.975,1,1,0,0.02,28.45,0.73
Wood,2011-12-04T12:00:00Z,-11.825,143.975,1,1,0,0.22,28.65,0.86
Wood,2011-12-06T12:00:00Z,-11.825,143.975,1,1,0,0.57,29,1.13
Wood,2011-12-08T12:00:00Z,-11.825,143.975,1,1,0,0.52,28.95,1.01
Wood,2011-12-10T12:00:00Z,-11.825,143.975,2,2,0.3,1.09,29.52,1.5
Wood,2011-12-12T12:00:00Z,-11.825,143.975,1,2,0.46,0.82,29.25,1.15
Wood,2011-12-14T12:00:00Z,-11.825,143.975,1,2,0.62,0.78,29.21,1.04
Wood,2011-12-16T12:00:00Z,-11.825,143.975,2,2,0.94,1.05,29.48,1.26
Wood,2011-12-18T12:00:00Z,-11.825,143.975,2,2,1.28,1.07,29.5,1.27
Wood,2011-12-20T12:00:00Z,-11.825,143.975,2,2,1.44,1.11,29.54,1.29
Wood,2011-12-22T12:00:00Z,-11.825,143.975,2,2,1.77,1.18,29.61,1.35
Wood,2011-12-24T12:00:00Z,-11.825,143.975,1,2,1.92,0.9,29.33,1.06
Wood,2011-12-26T12:00:00Z,-11.825,143.975,1,2,1.92,0.84,29.27,0.98
Wood,2011-12-28T12:00:00Z,-11.825,143.975,1,2,1.92,0.57,29,0.7
Wood,2011-12-30T12:00:00Z,-11.825,143.975,1,1,1.92,0.99,29.42,1.1
Wood,2012-01-01T12:00:00Z,-11.825,143.975,1,1,1.92,0.35,28.78,0.45
Wood,2012-01-03T12:00:00Z,-11.825,143.975,1,1,1.92,0.18,28.61,0.27
Wood,2012-01-05T12:00:00Z,-11.825,143.975,0,1,1.92,-0.03,28.4,0.04
Wood,2012-01-07T12:00:00Z,-11.825,143.975,1,1,1.92,0.36,28.79,0.42
Wood,2012-01-09T12:00:00Z,-11.825,143.975,1,1,1.92,0.41,28.84,0.45
Wood,2012-01-11T12:00:00Z,-11.825,143.975,1,1,1.92,0.58,29.01,0.61
Wood,2012-01-13T12:00:00Z,-11.825,143.975,1,1,1.92,0.6,29.03,0.61
Wood,2012-01-15T12:00:00Z,-11.825,143.975,2,2,2.15,1.63,30.06,1.63
Wood,2012-01-17T12:00:00Z,-11.825,143.975,2,2,2.46,1.06,29.49,1.07
Wood,2012-01-19T12:00:00Z,-11.825,143.975,1,2,2.62,0.89,29.32,0.91
Wood,2012-01-21T12:00:00Z,-11.825,143.975,1,2,2.62,0.8,29.23,0.83
Wood,2012-01-23T12:00:00Z,-11.825,143.975,2,2,2.8,1.26,29.69,1.29
Wood,2012-01-25T12:00:00Z,-11.825,143.975,1,2,2.99,0.74,29.17,0.78
Wood,2012-01-27T12:00:00Z,-11.825,143.975,1,2,2.99,0.71,29.14,0.76
Wood,2012-01-29T12:00:00Z,-11.825,143.975,1,2,2.99,0.58,29.01,0.64
Wood,2012-01-31T12:00:00Z,-11.825,143.975,1,1,2.99,0.35,28.78,0.42
Wood,2012-02-02T12:00:00Z,-11.825,143.975,1,1,2.99,0.2,28.63,0.28
Wood,2012-02-04T12:00:00Z,-11.825,143.975,0,1,2.99,-0.43,28,-0.35
Wood,2012-02-06T12:00:00Z,-11.825,143.975,0,1,2.99,-0.35,28.08,-0.26
Wood,2012-02-08T12:00:00Z,-11.825,143.975,0,1,2.99,-0.13,28.3,-0.03
Wood,2012-02-10T12:00:00Z,-11.825,143.975,1,1,2.99,0.18,28.61,0.29
Wood,2012-02-12T12:00:00Z,-11.825,143.975,1,1,2.99,0.26,28.69,0.38
Wood,2012-02-14T12:00:00Z,-11.825,143.975,1,1,2.99,0.01,28.44,0.14
Wood,2012-02-16T12:00:00Z,-11.825,143.975,0,1,2.99,0,28.43,0.13
Wood,2012-02-18T12:00:00Z,-11.825,143.975,0,1,2.99,-0.3,28.13,-0.16
Wood,2012-02-20T12:00:00Z,-11.825,143.975,0,1,2.99,-0.03,28.4,0.12
Wood,2012-02-22T12:00:00Z,-11.825,143.975,1,1,2.99,0.37,28.8,0.52
Wood,2012-02-24T12:00:00Z,-11.825,143.975,1,1,2.99,0.27,28.7,0.43
Wood,2012-02-26T12:00:00Z,-11.825,143.975,1,1,2.99,0.55,28.98,0.71
Wood,2012-02-28T12:00:00Z,-11.825,143.975,1,1,2.99,0.71,29.14,0.88
Wood,2012-03-01T12:00:00Z,-11.825,143.975,1,1,2.99,0.92,29.35,1.1
Wood,2012-03-03T12:00:00Z,-11.825,143.975,2,2,3.02,1.22,29.65,1.4
Wood,2012-03-05T12:00:00Z,-11.825,143.975,1,2,2.86,0.3,28.73,0.49
Wood,2012-03-07T12:00:00Z,-11.825,143.975,1,2,2.71,0.94,29.37,1.14
Wood,2012-03-09T12:00:00Z,-11.825,143.975,1,2,2.38,0.77,29.2,0.97
Wood,2012-03-11T12:00:00Z,-11.825,143.975,2,2,2.19,1.01,29.44,1.22
Wood,2012-03-13T12:00:00Z,-11.825,143.975,1,2,2.03,0.71,29.14,0.92
Wood,2012-03-15T12:00:00Z,-11.825,143.975,1,2,1.7,0.41,28.84,0.63
Wood,2012-03-17T12:00:00Z,-11.825,143.975,1,2,1.55,0.67,29.1,0.94
Wood,2012-03-19T12:00:00Z,-11.825,143.975,1,2,1.73,0.65,29.08,0.97
Wood,2012-03-21T12:00:00Z,-11.825,143.975,1,2,1.73,0.5,28.93,0.86
Wood,2012-03-23T12:00:00Z,-11.825,143.975,0,2,1.73,-0.06,28.37,0.35
Wood,2012-03-25T12:00:00Z,-11.825,143.975,0,1,1.73,-0.51,27.92,-0.05
Wood,2012-03-27T12:00:00Z,-11.825,143.975,0,1,1.73,-0.35,28.08,0.16
Wood,2012-03-29T12:00:00Z,-11.825,143.975,0,1,1.73,-0.35,28.08,0.2
Wood,2012-03-31T12:00:00Z,-11.825,143.975,0,1,1.73,-0.04,28.39,0.56
Wood,2012-04-02T12:00:00Z,-11.825,143.975,0,0,1.73,-0.05,28.38,0.6
Wood,2012-04-04T12:00:00Z,-11.825,143.975,1,1,1.73,0.03,28.46,0.73
Wood,2012-04-06T12:00:00Z,-11.825,143.975,0,1,1.73,-0.24,28.19,0.51
Wood,2012-04-08T12:00:00Z,-11.825,143.975,0,1,1.49,-0.13,28.3,0.66
Wood,2012-04-10T12:00:00Z,-11.825,143.975,1,1,1.19,0.03,28.46,0.87
Wood,2012-04-12T12:00:00Z,-11.825,143.975,0,1,1.03,-0.25,28.18,0.64
Wood,2012-04-14T12:00:00Z,-11.825,143.975,0,1,1.03,-0.23,28.2,0.71
Wood,2012-04-16T12:00:00Z,-11.825,143.975,0,1,0.85,-0.97,27.46,0.02
Wood,2012-04-18T12:00:00Z,-11.825,143.975,0,0,0.66,-0.69,27.74,0.37
Wood,2012-04-20T12:00:00Z,-11.825,143.975,0,0,0.66,-0.68,27.75,0.44
Wood,2012-04-22T12:00:00Z,-11.825,143.975,0,0,0.66,-0.68,27.75,0.51
Wood,2012-04-24T12:00:00Z,-11.825,143.975,0,0,0.66,-0.51,27.92,0.74
Wood,2012-04-26T12:00:00Z,-11.825,143.975,0,0,0.66,-0.4,28.03,0.92
Wood,2012-04-28T12:00:00Z,-11.825,143.975,0,0,0.66,-0.79,27.64,0.59
Wood,2012-04-30T12:00:00Z,-11.825,143.975,0,0,0.66,-0.66,27.77,0.78
Wood,2012-05-02T12:00:00Z,-11.825,143.975,0,0,0.66,-0.93,27.5,0.58
Wood,2012-05-04T12:00:00Z,-11.825,143.975,0,0,0.66,-0.83,27.6,0.74
Wood,2012-05-06T12:00:00Z,-11.825,143.975,0,0,0.66,-1.14,27.29,0.5
Wood,2012-05-08T12:00:00Z,-11.825,143.975,0,0,0.66,-0.84,27.59,0.86
Wood,2012-05-10T12:00:00Z,-11.825,143.975,0,0,0.66,-0.6,27.83,1.17
Wood,2012-05-12T12:00:00Z,-11.825,143.975,0,0,0.66,-0.71,27.72,1.12
Wood,2012-05-14T12:00:00Z,-11.825,143.975,0,0,0.66,-1.18,27.25,0.72
Wood,2012-05-16T12:00:00Z,-11.825,143.975,0,0,0.66,-1.18,27.25,0.78
Wood,2012-05-18T12:00:00Z,-11.825,143.975,0,0,0.66,-1.33,27.1,0.7
Wood,2012-05-20T12:00:00Z,-11.825,143.975,0,0,0.66,-1.46,26.97,0.63
Wood,2012-05-22T12:00:00Z,-11.825,143.975,0,0,0.66,-1.53,26.9,0.62
Wood,2012-05-24T12:00:00Z,-11.825,143.975,0,0,0.66,-1.53,26.9,0.69
Wood,2012-05-26T12:00:00Z,-11.825,143.975,0,0,0.32,-2.17,26.26,0.11
Wood,2012-05-28T12:00:00Z,-11.825,143.975,0,0,0.32,-2.29,26.14,0.06
Wood,2012-05-30T12:00:00Z,-11.825,143.975,0,0,0.32,-2.87,25.56,-0.46
Wood,2012-06-01T12:00:00Z,-11.825,143.975,0,0,0.32,-2.24,26.19,0.23
Wood,2012-06-03T12:00:00Z,-11.825,143.975,0,0,0.18,-2.9,25.53,-0.36
Wood,2012-06-05T12:00:00Z,-11.825,143.975,0,0,0.18,-2.83,25.6,-0.23
Wood,2012-06-07T12:00:00Z,-11.825,143.975,0,0,0.18,-2.68,25.75,-0.02
Wood,2012-06-09T12:00:00Z,-11.825,143.975,0,0,0.18,-2.91,25.52,-0.18
Wood,2012-06-11T12:00:00Z,-11.825,143.975,0,0,0,-3.41,25.02,-0.62
Wood,2012-06-13T12:00:00Z,-11.825,143.975,0,0,0,-3.43,25,-0.57
Wood,2012-06-15T12:00:00Z,-11.825,143.975,0,0,0,-3.25,25.18,-0.33
Wood,2012-06-17T12:00:00Z,-11.825,143.975,0,0,0,-3.11,25.32,-0.15
Wood,2012-06-19T12:00:00Z,-11.825,143.975,0,0,0,-3.53,24.9,-0.52
Wood,2012-06-21T12:00:00Z,-11.825,143.975,0,0,0,-3.05,25.38,0
Wood,2012-06-23T12:00:00Z,-11.825,143.975,0,0,0,-2.15,26.28,0.95
Wood,2012-06-25T12:00:00Z,-11.825,143.975,0,0,0,-2.68,25.75,0.46
Wood,2012-06-27T12:00:00Z,-11.825,143.975,0,0,0,-2.6,25.83,0.58
Wood,2012-06-29T12:00:00Z,-11.825,143.975,0,0,0,-2.8,25.63,0.43
Wood,2012-07-01T12:00:00Z,-11.825,143.975,0,0,0,-2.7,25.73,0.57
Wood,2012-07-03T12:00:00Z,-11.825,143.975,0,0,0,-3.34,25.09,-0.02
Wood,2012-07-05T12:00:00Z,-11.825,143.975,0,0,0,-4.15,24.28,-0.79
Wood,2012-07-07T12:00:00Z,-11.825,143.975,0,0,0,-3.54,24.89,-0.14
Wood,2012-07-09T12:00:00Z,-11.825,143.975,0,0,0,-3.03,25.4,0.42
Wood,2012-07-11T12:00:00Z,-11.825,143.975,0,0,0,-2.76,25.67,0.73
Wood,2012-07-13T12:00:00Z,-11.825,143.975,0,0,0,-3.22,25.21,0.32
Wood,2012-07-15T12:00:00Z,-11.825,143.975,0,0,0,-2.72,25.71,0.86
Wood,2012-07-17T12:00:00Z,-11.825,143.975,0,0,0,-2.72,25.71,0.88
Wood,2012-07-19T12:00:00Z,-11.825,143.975,0,0,0,-2.68,25.75,0.93
Wood,2012-07-21T12:00:00Z,-11.825,143.975,0,0,0,-2.77,25.66,0.86
Wood,2012-07-23T12:00:00Z,-11.825,143.975,0,0,0,-2.62,25.81,1.03
Wood,2012-07-25T12:00:00Z,-11.825,143.975,0,0,0,-3.11,25.32,0.56
Wood,2012-07-27T12:00:00Z,-11.825,143.975,0,0,0,-3.22,25.21,0.46
Wood,2012-07-29T12:00:00Z,-11.825,143.975,0,0,0,-3.96,24.47,-0.26
Wood,2012-07-31T12:00:00Z,-11.825,143.975,0,0,0,-3.7,24.73,0.02
Wood,2012-08-02T12:00:00Z,-11.825,143.975,0,0,0,-3.76,24.67,-0.02
Wood,2012-08-04T12:00:00Z,-11.825,143.975,0,0,0,-3.46,24.97,0.29
Wood,2012-08-06T12:00:00Z,-11.825,143.975,0,0,0,-3.45,24.98,0.32
Wood,2012-08-08T12:00:00Z,-11.825,143.975,0,0,0,-3.68,24.75,0.11
Wood,2012-08-10T12:00:00Z,-11.825,143.975,0,0,0,-3.57,24.86,0.24
Wood,2012-08-12T12:00:00Z,-11.825,143.975,0,0,0,-4.31,24.12,-0.49
Wood,2012-08-14T12:00:00Z,-11.825,143.975,0,0,0,-4.01,24.42,-0.17
Wood,2012-08-16T12:00:00Z,-11.825,143.975,0,0,0,-3.82,24.61,0.02
Wood,2012-08-18T12:00:00Z,-11.825,143.975,0,0,0,-3.92,24.51,-0.1
Wood,2012-08-20T12:00:00Z,-11.825,143.975,0,0,0,-3.79,24.64,0.01
Wood,2012-08-22T12:00:00Z,-11.825,143.975,0,0,0,-3.79,24.64,-0.01
Wood,2012-08-24T12:00:00Z,-11.825,143.975,0,0,0,-3.61,24.82,0.14
Wood,2012-08-26T12:00:00Z,-11.825,143.975,0,0,0,-3.7,24.73,0.03
Wood,2012-08-28T12:00:00Z,-11.825,143.975,0,0,0,-3.91,24.52,-0.2
Wood,2012-08-30T12:00:00Z,-11.825,143.975,0,0,0,-3.47,24.96,0.22
Wood,2012-09-01T12:00:00Z,-11.825,143.975,0,0,0,-3.69,24.74,-0.02
Wood,2012-09-03T12:00:00Z,-11.825,143.975,0,0,0,-3.57,24.86,0.08
Wood,2012-09-05T12:00:00Z,-11.825,143.975,0,0,0,-3.32,25.11,0.31
Wood,2012-09-07T12:00:00Z,-11.825,143.975,0,0,0,-3.53,24.9,0.08
Wood,2012-09-09T12:00:00Z,-11.825,143.975,0,0,0,-3.76,24.67,-0.18
Wood,2012-09-11T12:00:00Z,-11.825,143.975,0,0,0,-4.49,23.94,-0.93
Wood,2012-09-13T12:00:00Z,-11.825,143.975,0,0,0,-3.45,24.98,0.09
Wood,2012-09-15T12:00:00Z,-11.825,143.975,0,0,0,-3.7,24.73,-0.18
Wood,2012-09-17T12:00:00Z,-11.825,143.975,0,0,0,-3.47,24.96,-0.01
Wood,2012-09-19T12:00:00Z,-11.825,143.975,0,0,0,-3.3,25.13,0.1
Wood,2012-09-21T12:00:00Z,-11.825,143.975,0,0,0,-3.09,25.34,0.25
Wood,2012-09-23T12:00:00Z,-11.825,143.975,0,0,0,-2.71,25.72,0.56
Wood,2012-09-25T12:00:00Z,-11.825,143.975,0,0,0,-2.62,25.81,0.59
Wood,2012-09-27T12:00:00Z,-11.825,143.975,0,0,0,-2.32,26.11,0.83
Wood,2012-09-29T12:00:00Z,-11.825,143.975,0,0,0,-2.36,26.07,0.73
Wood,2012-10-01T12:00:00Z,-11.825,143.975,0,0,0,-2.27,26.16,0.76
Wood,2012-10-03T12:00:00Z,-11.825,143.975,0,0,0,-2.52,25.91,0.45
Wood,2012-10-05T12:00:00Z,-11.825,143.975,0,0,0,-2.56,25.87,0.35
Wood,2012-10-07T12:00:00Z,-11.825,143.975,0,0,0,-2.13,26.3,0.72
Wood,2012-10-09T12:00:00Z,-11.825,143.975,0,0,0,-2.04,26.39,0.74
Wood,2012-10-11T12:00:00Z,-11.825,143.975,0,0,0,-1.63,26.8,1.09
Wood,2012-10-13T12:00:00Z,-11.825,143.975,0,0,0,-1.97,26.46,0.69
Wood,2012-10-15T12:00:00Z,-11.825,143.975,0,0,0,-1.71,26.72,0.89
Wood,2012-10-17T12:00:00Z,-11.825,143.975,0,0,0,-1.93,26.5,0.59
Wood,2012-10-19T12:00:00Z,-11.825,143.975,0,0,0,-1.84,26.59,0.6
Wood,2012-10-21T12:00:00Z,-11.825,143.975,0,0,0,-1.5,26.93,0.86
Wood,2012-10-23T12:00:00Z,-11.825,143.975,0,0,0,-1.74,26.69,0.54
Wood,2012-10-25T12:00:00Z,-11.825,143.975,0,0,0,-1.35,27.08,0.85
Wood,2012-10-27T12:00:00Z,-11.825,143.975,0,0,0,-1.41,27.02,0.71
Wood,2012-10-29T12:00:00Z,-11.825,143.975,0,0,0,-1.66,26.77,0.38
Wood,2012-10-31T12:00:00Z,-11.825,143.975,0,0,0,-1.29,27.14,0.67
Wood,2012-11-02T12:00:00Z,-11.825,143.975,0,0,0,-1.3,27.13,0.58
Wood,2012-11-04T12:00:00Z,-11.825,143.975,0,0,0,-1.34,27.09,0.46
Wood,2012-11-06T12:00:00Z,-11.825,143.975,0,0,0,-1.66,26.77,0.06
Wood,2012-11-08T12:00:00Z,-11.825,143.975,0,0,0,-1.5,26.93,0.14
Wood,2012-11-10T12:00:00Z,-11.825,143.975,0,0,0,-1.65,26.78,-0.09
Wood,2012-11-12T12:00:00Z,-11.825,143.975,0,0,0,-1.95,26.48,-0.47
Wood,2012-11-14T12:00:00Z,-11.825,143.975,0,0,0,-2.1,26.33,-0.7
Wood,2012-11-16T12:00:00Z,-11.825,143.975,0,0,0,-1.38,27.05,-0.06
Wood,2012-11-18T12:00:00Z,-11.825,143.975,0,0,0,-1.5,26.93,-0.25
Wood,2012-11-20T12:00:00Z,-11.825,143.975,0,0,0,-1.71,26.72,-0.54
Wood,2012-11-22T12:00:00Z,-11.825,143.975,0,0,0,-1.27,27.16,-0.18
Wood,2012-11-24T12:00:00Z,-11.825,143.975,0,0,0,-1.26,27.17,-0.24
Wood,2012-11-26T12:00:00Z,-11.825,143.975,0,0,0,-0.94,27.49,0
Wood,2012-11-28T12:00:00Z,-11.825,143.975,0,0,0,-0.79,27.64,0.08
Wood,2012-11-30T12:00:00Z,-11.825,143.975,0,0,0,-0.6,27.83,0.19
Wood,2012-12-02T12:00:00Z,-11.825,143.975,0,0,0,-0.59,27.84,0.12
Wood,2012-12-04T12:00:00Z,-11.825,143.975,0,0,0,-0.16,28.27,0.48
Wood,2012-12-06T12:00:00Z,-11.825,143.975,0,0,0,-0.39,28.04,0.17
Wood,2012-12-08T12:00:00Z,-11.825,143.975,0,0,0,-0.13,28.3,0.36
Wood,2012-12-10T12:00:00Z,-11.825,143.975,0,0,0,-0.23,28.2,0.18
Wood,2012-12-12T12:00:00Z,-11.825,143.975,0,0,0,-0.51,27.92,-0.18
Wood,2012-12-14T12:00:00Z,-11.825,143.975,0,0,0,-0.7,27.73,-0.44
Wood,2012-12-16T12:00:00Z,-11.825,143.975,0,0,0,-0.9,27.53,-0.69
Wood,2012-12-18T12:00:00Z,-11.825,143.975,0,0,0,-0.44,27.99,-0.24
Wood,2012-12-20T12:00:00Z,-11.825,143.975,0,0,0,-0.71,27.72,-0.53
Wood,2012-12-22T12:00:00Z,-11.825,143.975,0,0,0,-0.61,27.82,-0.44
Wood,2012-12-24T12:00:00Z,-11.825,143.975,0,0,0,-0.37,28.06,-0.21
Wood,2012-12-26T12:00:00Z,-11.825,143.975,0,0,0,-0.14,28.29,0
Wood,2012-12-28T12:00:00Z,-11.825,143.975,1,1,0,0.28,28.71,0.41
Wood,2012-12-30T12:00:00Z,-11.825,143.975,1,1,0,0.6,29.03,0.71
Wood,2013-01-01T12:00:00Z,-11.825,143.975,1,1,0,0.82,29.25,0.92
Wood,2013-01-03T12:00:00Z,-11.825,143.975,1,1,0,0.81,29.24,0.9
Wood,2013-01-05T12:00:00Z,-11.825,143.975,1,1,0,0.81,29.24,0.88
Wood,2013-01-07T12:00:00Z,-11.825,143.975,1,1,0,0.97,29.4,1.03
Wood,2013-01-09T12:00:00Z,-11.825,143.975,0,1,0,-0.25,28.18,-0.21
Wood,2013-01-11T12:00:00Z,-11.825,143.975,1,1,0,0.87,29.3,0.9
Wood,2013-01-13T12:00:00Z,-11.825,143.975,1,1,0,0.52,28.95,0.53
Wood,2013-01-15T12:00:00Z,-11.825,143.975,2,2,0.17,1.17,29.6,1.17
Wood,2013-01-17T12:00:00Z,-11.825,143.975,1,2,0.17,0.74,29.17,0.75
Wood,2013-01-19T12:00:00Z,-11.825,143.975,1,2,0.17,0.45,28.88,0.47
Wood,2013-01-21T12:00:00Z,-11.825,143.975,1,2,0.17,0.35,28.78,0.38
Wood,2013-01-23T12:00:00Z,-11.825,143.975,0,1,0.17,-0.33,28.1,-0.3
Wood,2013-01-25T12:00:00Z,-11.825,143.975,0,1,0.17,-0.24,28.19,-0.2
Wood,2013-01-27T12:00:00Z,-11.825,143.975,0,1,0.17,-0.21,28.22,-0.16
Wood,2013-01-29T12:00:00Z,-11.825,143.975,1,1,0.17,0.16,28.59,0.22
Wood,2013-01-31T12:00:00Z,-11.825,143.975,1,1,0.17,0.32,28.75,0.39
Wood,2013-02-02T12:00:00Z,-11.825,143.975,1,1,0.17,0.53,28.96,0.61
Wood,2013-02-04T12:00:00Z,-11.825,143.975,1,1,0.17,0.8,29.23,0.88
Wood,2013-02-06T12:00:00Z,-11.825,143.975,1,1,0.17,0.51,28.94,0.6
Wood,2013-02-08T12:00:00Z,-11.825,143.975,1,1,0.17,0.59,29.02,0.69
Wood,2013-02-10T12:00:00Z,-11.825,143.975,1,1,0.17,0.67,29.1,0.78
Wood,2013-02-12T12:00:00Z,-11.825,143.975,1,1,0.17,0.74,29.17,0.86
Wood,2013-02-14T12:00:00Z,-11.825,143.975,1,1,0.17,0.6,29.03,0.73
Wood,2013-02-16T12:00:00Z,-11.825,143.975,1,1,0.17,0.52,28.95,0.65
Wood,2013-02-18T12:00:00Z,-11.825,143.975,1,1,0.17,0.92,29.35,1.06
Wood,2013-02-20T12:00:00Z,-11.825,143.975,2,2,0.56,1.54,29.97,1.69
Wood,2013-02-22T12:00:00Z,-11.825,143.975,2,2,0.72,1.09,29.52,1.24
Wood,2013-02-24T12:00:00Z,-11.825,143.975,2,2,0.87,1.11,29.54,1.27
Wood,2013-02-26T12:00:00Z,-11.825,143.975,2,2,1.21,1.05,29.48,1.22
Wood,2013-02-28T12:00:00Z,-11.825,143.975,2,2,1.55,1.29,29.72,1.46
Wood,2013-03-02T12:00:00Z,-11.825,143.975,2,2,1.87,1.05,29.48,1.23
Wood,2013-03-04T12:00:00Z,-11.825,143.975,2,2,2.19,1.23,29.66,1.41
Wood,2013-03-06T12:00:00Z,-11.825,143.975,1,2,2.35,0.88,29.31,1.07
Wood,2013-03-08T12:00:00Z,-11.825,143.975,1,2,2.35,0.28,28.71,0.48
Wood,2013-03-10T12:00:00Z,-11.825,143.975,1,2,2.35,0.62,29.05,0.82
Wood,2013-03-12T12:00:00Z,-11.825,143.975,1,1,2.35,0.43,28.86,0.64
Wood,2013-03-14T12:00:00Z,-11.825,143.975,1,1,2.35,0.12,28.55,0.34
Wood,2013-03-16T12:00:00Z,-11.825,143.975,1,1,2.35,0.18,28.61,0.42
Wood,2013-03-18T12:00:00Z,-11.825,143.975,1,1,2.35,0.72,29.15,1.01
Wood,2013-03-20T12:00:00Z,-11.825,143.975,1,1,2.35,0.75,29.18,1.09
Wood,2013-03-22T12:00:00Z,-11.825,143.975,1,1,2.35,0.58,29.01,0.97
Wood,2013-03-24T12:00:00Z,-11.825,143.975,1,1,2.35,0.55,28.98,0.98
Wood,2013-03-26T12:00:00Z,-11.825,143.975,1,1,2.35,0.22,28.65,0.7
Wood,2013-03-28T12:00:00Z,-11.825,143.975,1,1,2.35,0.18,28.61,0.71
Wood,2013-03-30T12:00:00Z,-11.825,143.975,0,1,2.35,-0.44,27.99,0.14
Wood,2013-04-01T12:00:00Z,-11.825,143.975,1,1,2.35,0.25,28.68,0.88
Wood,2013-04-03T12:00:00Z,-11.825,143.975,1,1,2.35,0.1,28.53,0.77
Wood,2013-04-05T12:00:00Z,-11.825,143.975,0,1,2.35,-0.49,27.94,0.23
Wood,2013-04-07T12:00:00Z,-11.825,143.975,0,1,2.35,-0.05,28.38,0.72
Wood,2013-04-09T12:00:00Z,-11.825,143.975,0,1,2.18,-0.18,28.25,0.64
Wood,2013-04-11T12:00:00Z,-11.825,143.975,0,0,2.18,-0.43,28,0.43
Wood,2013-04-13T12:00:00Z,-11.825,143.975,1,1,2.18,0.17,28.6,1.08
Wood,2013-04-15T12:00:00Z,-11.825,143.975,0,1,2.18,0,28.43,0.96
Wood,2013-04-17T12:00:00Z,-11.825,143.975,0,1,2.18,0,28.43,1.02
Wood,2013-04-19T12:00:00Z,-11.825,143.975,0,1,2.18,-0.4,28.03,0.69
Wood,2013-04-21T12:00:00Z,-11.825,143.975,0,0,2.18,-0.4,28.03,0.75
Wood,2013-04-23T12:00:00Z,-11.825,143.975,1,1,2.18,0.08,28.51,1.3
Wood,2013-04-25T12:00:00Z,-11.825,143.975,0,1,2.18,-0.31,28.12,0.97
Wood,2013-04-27T12:00:00Z,-11.825,143.975,0,1,2.18,-0.85,27.58,0.5
Wood,2013-04-29T12:00:00Z,-11.825,143.975,0,1,2.18,-0.72,27.71,0.69
Wood,2013-05-01T12:00:00Z,-11.825,143.975,0,0,2.18,-0.72,27.71,0.76
Wood,2013-05-03T12:00:00Z,-11.825,143.975,0,0,2.18,-0.79,27.64,0.75
Wood,2013-05-05T12:00:00Z,-11.825,143.975,0,0,2.18,-1.14,27.29,0.47
Wood,2013-05-07T12:00:00Z,-11.825,143.975,0,0,2.18,-1.12,27.31,0.55
