Timepoint,No,No2,Family,Cone,Cross,popcross,Mom,Dad,RegionCross2,RegionCross,Breed,StartPos,Rack,DevicePos,DeviceNo,PlugPosition,IndID,Area
T1,1385,376,HF44,C129,Davies14xMartin14,DAxMA,Davies14,Martin14,CentralxNorth,Hybrid,Hybrid,G4,11,6,189,1,11.6.1,NA
T1,1386,377,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,C6,11,6,189,2,11.6.2.1,5.112
T1,1387,377,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,C6,11,6,189,2,11.6.2.2,2.566
T1,1388,377,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,C6,11,6,189,2,11.6.2.3,2.979
T1,1389,378,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,D9,11,6,189,3,11.6.3.1,2.585
T1,1390,379,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,C7,11,7,178,1,11.7.1.1,3.383
T1,1391,379,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,C7,11,7,178,1,11.7.1.2,2.172
T1,1392,379,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,C7,11,7,178,1,11.7.1.3,3.085
T1,1393,379,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,C7,11,7,178,1,11.7.1.4,3.2
T1,1394,379,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,C7,11,7,178,1,11.7.1.5,2.278
T1,1395,379,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,C7,11,7,178,1,11.7.1.6,3.056
T1,1396,379,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,C7,11,7,178,1,11.7.1.7,3.027
T1,1397,379,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,C7,11,7,178,1,11.7.1.8,2.912
T1,1398,379,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,C7,11,7,178,1,11.7.1.9,2.835
T1,1399,379,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,C7,11,7,178,1,11.7.1.10,2.604
T1,1400,379,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,C7,11,7,178,1,11.7.1.11,2.249
T1,1401,379,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,C7,11,7,178,1,11.7.1.12,7.755
T1,1402,379,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,C7,11,7,178,1,11.7.1.13,1.672
T1,1403,379,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,C7,11,7,178,1,11.7.1.14,1.259
T1,1404,379,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,C7,11,7,178,1,11.7.1.15,3.777
T1,1405,379,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,C7,11,7,178,1,11.7.1.16,2.777
T1,1406,380,HF62,C4,Davies17xArlington6,DAxAR,Davies17,Arlington6,CentralxCentral,CentralxCentral,CentralHybrid,D2,11,7,178,2,11.7.2.1,2.287
T1,1407,381,HF80,C86,Martin11xDavies15,MAxDA,Martin11,Davies15,NorthxCentral,Hybrid,Hybrid,A6,11,7,178,3,11.7.3,NA
T1,1408,382,HF72,C85,Martin11xDavies9,MAxDA,Martin11,Davies9,NorthxCentral,Hybrid,Hybrid,D2,11,8,155,1,11.8.1,NA
T1,1409,383,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,H8,11,8,155,2,11.8.2.1,4.084
T1,1410,383,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,H8,11,8,155,2,11.8.2.2,2.575
T1,1411,384,HF84,C63,Davies16xDavies18,DAxDA,Davies16,Davies18,CentralxCentral,CentralxCentral,CentralPure,K4,11,8,155,3,11.8.3,NA
T1,1412,385,HF2,C31,Wood4xMartin14,WDxMA,Wood4,Martin14,NorthxNorth,NorthxNorth,NorthHybrid,D13,11,9,150,1,11.9.1.1,2.969
T1,1413,385,HF2,C31,Wood4xMartin14,WDxMA,Wood4,Martin14,NorthxNorth,NorthxNorth,NorthHybrid,D13,11,9,150,1,11.9.1.2,3.056
T1,1414,385,HF2,C31,Wood4xMartin14,WDxMA,Wood4,Martin14,NorthxNorth,NorthxNorth,NorthHybrid,D13,11,9,150,1,11.9.1.3,5.526
T1,1415,385,HF2,C31,Wood4xMartin14,WDxMA,Wood4,Martin14,NorthxNorth,NorthxNorth,NorthHybrid,D13,11,9,150,1,11.9.1.4,2.835
T1,1416,385,HF2,C31,Wood4xMartin14,WDxMA,Wood4,Martin14,NorthxNorth,NorthxNorth,NorthHybrid,D13,11,9,150,1,11.9.1.5,2.643
T1,1417,385,HF2,C31,Wood4xMartin14,WDxMA,Wood4,Martin14,NorthxNorth,NorthxNorth,NorthHybrid,D13,11,9,150,1,11.9.1.6,1.999
T1,1418,386,HF16,C87,Martin11xMartin13,MAxMA,Martin11,Martin13,NorthxNorth,NorthxNorth,NorthPure,H4,11,9,150,2,11.9.2.1,4.863
T1,1419,386,HF16,C87,Martin11xMartin13,MAxMA,Martin11,Martin13,NorthxNorth,NorthxNorth,NorthPure,H4,11,9,150,2,11.9.2.2,3.45
T1,1420,387,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,D3,11,9,150,3,11.9.3.1,3.757
T1,1421,387,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,D3,11,9,150,3,11.9.3.2,2.479
T1,1422,388,HF2,C31,Wood4xMartin14,WDxMA,Wood4,Martin14,NorthxNorth,NorthxNorth,NorthHybrid,F4,11,10,159,1,11.10.1,NA
T1,1423,389,HF2,C31,Wood4xMartin14,WDxMA,Wood4,Martin14,NorthxNorth,NorthxNorth,NorthHybrid,H9,11,10,159,2,11.10.2.1,7.688
T1,1424,389,HF2,C31,Wood4xMartin14,WDxMA,Wood4,Martin14,NorthxNorth,NorthxNorth,NorthHybrid,H9,11,10,159,2,11.10.2.2,8.082
T1,1425,389,HF2,C31,Wood4xMartin14,WDxMA,Wood4,Martin14,NorthxNorth,NorthxNorth,NorthHybrid,H9,11,10,159,2,11.10.2.3,5.891
T1,1426,389,HF2,C31,Wood4xMartin14,WDxMA,Wood4,Martin14,NorthxNorth,NorthxNorth,NorthHybrid,H9,11,10,159,2,11.10.2.4,12.243
T1,1427,390,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,C11,11,10,159,3,11.10.3.1,4.69
T1,1428,390,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,C11,11,10,159,3,11.10.3.2,3.479
T1,1429,390,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,C11,11,10,159,3,11.10.3.3,3.7
T1,1430,390,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,C11,11,10,159,3,11.10.3.4,4.2
T1,1431,390,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,C11,11,10,159,3,11.10.3.5,3.796
T1,1432,390,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,C11,11,10,159,3,11.10.3.6,2.662
T1,1433,391,HF2,C31,Wood4xMartin14,WDxMA,Wood4,Martin14,NorthxNorth,NorthxNorth,NorthHybrid,H10,11,11,156,1,11.11.1,NA
T1,1434,392,HF80,C86,Martin11xDavies15,MAxDA,Martin11,Davies15,NorthxCentral,Hybrid,Hybrid,D4,11,11,156,2,11.11.2,NA
T1,1435,393,HF44,C129,Davies14xMartin14,DAxMA,Davies14,Martin14,CentralxNorth,Hybrid,Hybrid,G5,11,11,156,3,11.11.3.1,3.219
T1,1436,393,HF44,C129,Davies14xMartin14,DAxMA,Davies14,Martin14,CentralxNorth,Hybrid,Hybrid,G5,11,11,156,3,11.11.3.2,2.595
T1,1437,394,HF80,C86,Martin11xDavies15,MAxDA,Martin11,Davies15,NorthxCentral,Hybrid,Hybrid,A7,11,12,108,1,11.12.1.1,4.834
T1,1438,395,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,D11,11,12,108,2,11.12.2.1,2.777
T1,1439,395,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,D11,11,12,108,2,11.12.2.2,5.045
T1,1440,395,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,D11,11,12,108,2,11.12.2.3,1.826
T1,1441,395,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,D11,11,12,108,2,11.12.2.4,5.977
T1,1442,395,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,D11,11,12,108,2,11.12.2.5,9.6
T1,1443,396,HF16,C87,Martin11xMartin13,MAxMA,Martin11,Martin13,NorthxNorth,NorthxNorth,NorthPure,I4,11,12,108,3,11.12.3.1,8.005
T1,1444,397,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,C4,12,1,172,1,12.1.1,NA
T1,1445,398,HF84,C63,Davies16xDavies18,DAxDA,Davies16,Davies18,CentralxCentral,CentralxCentral,CentralPure,I3,12,1,172,2,12.1.2.1,8.382
T1,1446,399,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,F15,12,1,172,3,12.1.3.1,7.212
T1,1447,399,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,F15,12,1,172,3,12.1.3.2,6.86
T1,1448,399,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,F15,12,1,172,3,12.1.3.3,11.777
T1,1449,399,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,F15,12,1,172,3,12.1.3.4,6.345
T1,1450,399,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,F15,12,1,172,3,12.1.3.5,1.873
T1,1451,400,HF16,C87,Martin11xMartin13,MAxMA,Martin11,Martin13,NorthxNorth,NorthxNorth,NorthPure,I3,12,2,152,1,12.2.1,NA
T1,1452,401,HF84,C63,Davies16xDavies18,DAxDA,Davies16,Davies18,CentralxCentral,CentralxCentral,CentralPure,J4,12,2,152,2,12.2.2.1,5.69
T1,1453,401,HF84,C63,Davies16xDavies18,DAxDA,Davies16,Davies18,CentralxCentral,CentralxCentral,CentralPure,J4,12,2,152,2,12.2.2.2,5.936
T1,1454,402,HF80,C86,Martin11xDavies15,MAxDA,Martin11,Davies15,NorthxCentral,Hybrid,Hybrid,C14,12,2,152,3,12.2.3.1,2.693
T1,1455,402,HF80,C86,Martin11xDavies15,MAxDA,Martin11,Davies15,NorthxCentral,Hybrid,Hybrid,C14,12,2,152,3,12.2.3.2,4.32
T1,1456,402,HF80,C86,Martin11xDavies15,MAxDA,Martin11,Davies15,NorthxCentral,Hybrid,Hybrid,C14,12,2,152,3,12.2.3.3,5.69
T1,1457,403,HF72,C85,Martin11xDavies9,MAxDA,Martin11,Davies9,NorthxCentral,Hybrid,Hybrid,B5,12,3,202,1,12.3.1.1,4.613
T1,1458,404,HF80,C86,Martin11xDavies15,MAxDA,Martin11,Davies15,NorthxCentral,Hybrid,Hybrid,B13,12,3,202,2,12.3.2.1,3.571
T1,1459,404,HF80,C86,Martin11xDavies15,MAxDA,Martin11,Davies15,NorthxCentral,Hybrid,Hybrid,B13,12,3,202,2,12.3.2.2,2.435
T1,1460,404,HF80,C86,Martin11xDavies15,MAxDA,Martin11,Davies15,NorthxCentral,Hybrid,Hybrid,B13,12,3,202,2,12.3.2.3,3.793
T1,1461,405,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,C14,12,3,202,3,12.3.3,NA
T1,1462,406,HF72,C85,Martin11xDavies9,MAxDA,Martin11,Davies9,NorthxCentral,Hybrid,Hybrid,C2,12,4,186,1,12.4.1,NA
T1,1463,407,HF2,C31,Wood4xMartin14,WDxMA,Wood4,Martin14,NorthxNorth,NorthxNorth,NorthHybrid,C12,12,4,186,2,12.4.2.1,2.903
T1,1464,407,HF2,C31,Wood4xMartin14,WDxMA,Wood4,Martin14,NorthxNorth,NorthxNorth,NorthHybrid,C12,12,4,186,2,12.4.2.2,3.805
T1,1465,407,HF2,C31,Wood4xMartin14,WDxMA,Wood4,Martin14,NorthxNorth,NorthxNorth,NorthHybrid,C12,12,4,186,2,12.4.2.3,2.646
T1,1466,407,HF2,C31,Wood4xMartin14,WDxMA,Wood4,Martin14,NorthxNorth,NorthxNorth,NorthHybrid,C12,12,4,186,2,12.4.2.4,4.332
T1,1467,407,HF2,C31,Wood4xMartin14,WDxMA,Wood4,Martin14,NorthxNorth,NorthxNorth,NorthHybrid,C12,12,4,186,2,12.4.2.5,2.892
T1,1468,407,HF2,C31,Wood4xMartin14,WDxMA,Wood4,Martin14,NorthxNorth,NorthxNorth,NorthHybrid,C12,12,4,186,2,12.4.2.6,3.676
T1,1469,407,HF2,C31,Wood4xMartin14,WDxMA,Wood4,Martin14,NorthxNorth,NorthxNorth,NorthHybrid,C12,12,4,186,2,12.4.2.7,5.069
T1,1470,407,HF2,C31,Wood4xMartin14,WDxMA,Wood4,Martin14,NorthxNorth,NorthxNorth,NorthHybrid,C12,12,4,186,2,12.4.2.8,3.278
T1,1471,407,HF2,C31,Wood4xMartin14,WDxMA,Wood4,Martin14,NorthxNorth,NorthxNorth,NorthHybrid,C12,12,4,186,2,12.4.2.9,2.681
T1,1472,408,HF2,C31,Wood4xMartin14,WDxMA,Wood4,Martin14,NorthxNorth,NorthxNorth,NorthHybrid,A12,12,4,186,3,12.4.3,NA
T1,1473,409,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,D12,12,5,177,1,12.5.1.1,6.72
T1,1474,409,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,D12,12,5,177,1,12.5.1.2,9.307
T1,1475,410,HF44,C129,Davies14xMartin14,DAxMA,Davies14,Martin14,CentralxNorth,Hybrid,Hybrid,J13,12,5,177,2,12.5.2.1,3.828
T1,1476,410,HF44,C129,Davies14xMartin14,DAxMA,Davies14,Martin14,CentralxNorth,Hybrid,Hybrid,J13,12,5,177,2,12.5.2.2,4.613
T1,1477,410,HF44,C129,Davies14xMartin14,DAxMA,Davies14,Martin14,CentralxNorth,Hybrid,Hybrid,J13,12,5,177,2,12.5.2.3,9.694
T1,1478,411,HF84,C63,Davies16xDavies18,DAxDA,Davies16,Davies18,CentralxCentral,CentralxCentral,CentralPure,I4,12,5,177,3,12.5.3.1,4.449
T1,1479,412,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,C13,12,6,180,1,12.6.1.1,3.114
T1,1480,413,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,F14,12,6,180,2,12.6.2.1,5.514
T1,1481,413,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,F14,12,6,180,2,12.6.2.2,6.088
T1,1482,413,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,F14,12,6,180,2,12.6.2.3,4.343
T1,1483,413,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,F14,12,6,180,2,12.6.2.4,3.009
T1,1484,413,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,F14,12,6,180,2,12.6.2.5,2.423
T1,1485,413,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,F14,12,6,180,2,12.6.2.6,3.079
T1,1486,413,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,F14,12,6,180,2,12.6.2.7,5.713
T1,1487,413,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,F14,12,6,180,2,12.6.2.8,4.858
T1,1488,413,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,F14,12,6,180,2,12.6.2.9,3.828
T1,1489,413,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,F14,12,6,180,2,12.6.2.10,3.805
T1,1490,414,HF80,C86,Martin11xDavies15,MAxDA,Martin11,Davies15,NorthxCentral,Hybrid,Hybrid,B12,12,6,180,3,12.6.3.1,3.559
T1,1491,415,HF2,C31,Wood4xMartin14,WDxMA,Wood4,Martin14,NorthxNorth,NorthxNorth,NorthHybrid,A15,12,7,168,1,12.7.1.1,4.027
T1,1492,415,HF2,C31,Wood4xMartin14,WDxMA,Wood4,Martin14,NorthxNorth,NorthxNorth,NorthHybrid,A15,12,7,168,1,12.7.1.2,3.547
T1,1493,415,HF2,C31,Wood4xMartin14,WDxMA,Wood4,Martin14,NorthxNorth,NorthxNorth,NorthHybrid,A15,12,7,168,1,12.7.1.3,4.566
T1,1494,415,HF2,C31,Wood4xMartin14,WDxMA,Wood4,Martin14,NorthxNorth,NorthxNorth,NorthHybrid,A15,12,7,168,1,12.7.1.4,4.472
T1,1495,415,HF2,C31,Wood4xMartin14,WDxMA,Wood4,Martin14,NorthxNorth,NorthxNorth,NorthHybrid,A15,12,7,168,1,12.7.1.5,4.777
T1,1496,415,HF2,C31,Wood4xMartin14,WDxMA,Wood4,Martin14,NorthxNorth,NorthxNorth,NorthHybrid,A15,12,7,168,1,12.7.1.6,4.683
T1,1497,416,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,D10,12,7,168,2,12.7.2,NA
T1,1498,417,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,C8,12,7,168,3,12.7.3,NA
T1,1499,418,HF2,C31,Wood4xMartin14,WDxMA,Wood4,Martin14,NorthxNorth,NorthxNorth,NorthHybrid,F5,12,8,245,1,12.8.1,NA
T1,1500,419,HF2,C31,Wood4xMartin14,WDxMA,Wood4,Martin14,NorthxNorth,NorthxNorth,NorthHybrid,F6,12,8,245,2,12.8.2.1,2.892
T1,1501,420,HF44,C129,Davies14xMartin14,DAxMA,Davies14,Martin14,CentralxNorth,Hybrid,Hybrid,J5,12,8,245,3,12.8.3,NA
T1,1502,421,HF2,C31,Wood4xMartin14,WDxMA,Wood4,Martin14,NorthxNorth,NorthxNorth,NorthHybrid,H14,12,9,185,1,12.9.1,NA
T1,1503,422,HF44,C129,Davies14xMartin14,DAxMA,Davies14,Martin14,CentralxNorth,Hybrid,Hybrid,H12,12,9,185,2,12.9.2.1,2.985
T1,1504,423,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,C10,12,9,185,3,12.9.3.1,3.454
T1,1505,423,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,C10,12,9,185,3,12.9.3.2,2.283
T1,1506,423,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,C10,12,9,185,3,12.9.3.3,5.69
T1,1507,424,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,F14,12,10,157,1,12.10.1.1,3.477
T1,1508,424,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,F14,12,10,157,1,12.10.1.2,4.238
T1,1509,424,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,F14,12,10,157,1,12.10.1.3,2.552
T1,1510,424,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,F14,12,10,157,1,12.10.1.4,7.305
T1,1511,424,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,F14,12,10,157,1,12.10.1.5,3.618
T1,1512,425,HF80,C86,Martin11xDavies15,MAxDA,Martin11,Davies15,NorthxCentral,Hybrid,Hybrid,C13,12,10,157,2,12.10.2.1,2.658
T1,1513,425,HF80,C86,Martin11xDavies15,MAxDA,Martin11,Davies15,NorthxCentral,Hybrid,Hybrid,C13,12,10,157,2,12.10.2.2,3.77
T1,1514,426,HF44,C129,Davies14xMartin14,DAxMA,Davies14,Martin14,CentralxNorth,Hybrid,Hybrid,J12,12,10,157,3,12.10.3.1,1.861
T1,1515,427,HF62,C4,Davies17xArlington6,DAxAR,Davies17,Arlington6,CentralxCentral,CentralxCentral,CentralHybrid,B7,12,11,107,1,12.11.1.1,5.783
T1,1516,427,HF62,C4,Davies17xArlington6,DAxAR,Davies17,Arlington6,CentralxCentral,CentralxCentral,CentralHybrid,B7,12,11,107,1,12.11.1.2,3.84
T1,1517,427,HF62,C4,Davies17xArlington6,DAxAR,Davies17,Arlington6,CentralxCentral,CentralxCentral,CentralHybrid,B7,12,11,107,1,12.11.1.3,3.91
T1,1518,427,HF62,C4,Davies17xArlington6,DAxAR,Davies17,Arlington6,CentralxCentral,CentralxCentral,CentralHybrid,B7,12,11,107,1,12.11.1.4,3.056
T1,1519,428,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,D13,12,11,107,2,12.11.2.1,7.247
T1,1520,428,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,D13,12,11,107,2,12.11.2.2,4.297
T1,1521,428,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,D13,12,11,107,2,12.11.2.3,2.236
T1,1522,428,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,D13,12,11,107,2,12.11.2.4,2.903
T1,1523,428,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,D13,12,11,107,2,12.11.2.5,2.669
T1,1524,428,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,D13,12,11,107,2,12.11.2.6,6.427
T1,1525,429,HF62,C4,Davies17xArlington6,DAxAR,Davies17,Arlington6,CentralxCentral,CentralxCentral,CentralHybrid,C4,12,11,107,3,12.11.3.1,3.618
T1,1526,429,HF62,C4,Davies17xArlington6,DAxAR,Davies17,Arlington6,CentralxCentral,CentralxCentral,CentralHybrid,C4,12,11,107,3,12.11.3.2,2.529
T1,1527,430,HF62,C4,Davies17xArlington6,DAxAR,Davies17,Arlington6,CentralxCentral,CentralxCentral,CentralHybrid,B8,12,12,147,1,12.12.1.1,2.552
T1,1528,430,HF62,C4,Davies17xArlington6,DAxAR,Davies17,Arlington6,CentralxCentral,CentralxCentral,CentralHybrid,B8,12,12,147,1,12.12.1.2,3.454
T1,1529,431,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,E13,12,12,147,2,12.12.2.1,6.287
T1,1530,431,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,E13,12,12,147,2,12.12.2.2,6.919
T1,1531,431,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,E13,12,12,147,2,12.12.2.3,3.29
T1,1532,431,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,E13,12,12,147,2,12.12.2.4,3.418
T1,1533,431,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,E13,12,12,147,2,12.12.2.5,3.875
T1,1534,431,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,E13,12,12,147,2,12.12.2.6,7.61
T1,1535,432,HF16,C87,Martin11xMartin13,MAxMA,Martin11,Martin13,NorthxNorth,NorthxNorth,NorthPure,J4,12,12,147,3,12.12.3,NA
T1,1536,433,HF62,C4,Davies17xArlington6,DAxAR,Davies17,Arlington6,CentralxCentral,CentralxCentral,CentralHybrid,B9,13,1,192,1,13.1.1.1,4.352
T1,1537,433,HF62,C4,Davies17xArlington6,DAxAR,Davies17,Arlington6,CentralxCentral,CentralxCentral,CentralHybrid,B9,13,1,192,1,13.1.1.2,2.951
T1,1538,433,HF62,C4,Davies17xArlington6,DAxAR,Davies17,Arlington6,CentralxCentral,CentralxCentral,CentralHybrid,B9,13,1,192,1,13.1.1.3,2.478
T1,1539,434,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,D4,13,1,192,2,13.1.2.1,3.378
T1,1540,434,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,D4,13,1,192,2,13.1.2.2,3.053
T1,1541,434,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,D4,13,1,192,2,13.1.2.3,7.767
T1,1542,434,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,D4,13,1,192,2,13.1.2.4,7.424
T1,1543,435,HF44,C129,Davies14xMartin14,DAxMA,Davies14,Martin14,CentralxNorth,Hybrid,Hybrid,H3,13,1,192,3,13.1.3,NA
T1,1544,436,HF62,C4,Davies17xArlington6,DAxAR,Davies17,Arlington6,CentralxCentral,CentralxCentral,CentralHybrid,B10,13,2,137,1,13.2.1,NA
T1,1545,437,HF80,C86,Martin11xDavies15,MAxDA,Martin11,Davies15,NorthxCentral,Hybrid,Hybrid,A8,13,2,137,2,13.2.2.1,1.68
