No,No2,Family,Cone,Cross,popcross,Mom,Dad,RegionCross2,RegionCross,Breed,StartPos,Rack,DevicePos,DeviceNo,PlugPosition,IndID,ColEnd,ColEndCor,GreyCorrectionScore,GreyCorrectionScoreDif
887,219,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,B6,7,1,2,3,7.1.3.4,97.448,109.658,185,12.21
888,219,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,B6,7,1,2,3,7.1.3.5,101.106,113.316,185,12.21
889,219,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,B6,7,1,2,3,7.1.3.6,95.119,107.329,185,12.21
890,219,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,B6,7,1,2,3,7.1.3.7,80.622,92.832,185,12.21
891,219,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,B6,7,1,2,3,7.1.3.8,102.685,114.895,185,12.21
892,220,HF62,C4,Davies17xArlington6,DAxAR,Davies17,Arlington6,CentralxCentral,CentralxCentral,CentralHybrid,A5,7,2,28,1,7.2.1.1,103.439,106.649,176,3.21
893,221,HF44,C129,Davies14xMartin14,DAxMA,Davies14,Martin14,CentralxNorth,Hybrid,Hybrid,K12,7,2,28,2,7.2.2.1,95.33,98.54,176,3.21
894,221,HF44,C129,Davies14xMartin14,DAxMA,Davies14,Martin14,CentralxNorth,Hybrid,Hybrid,K12,7,2,28,2,7.2.2.2,102,105.21,176,3.21
895,221,HF44,C129,Davies14xMartin14,DAxMA,Davies14,Martin14,CentralxNorth,Hybrid,Hybrid,K12,7,2,28,2,7.2.2.3,89.767,92.977,176,3.21
896,222,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,B7,7,2,28,3,7.2.3.1,105.258,108.468,176,3.21
897,222,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,B7,7,2,28,3,7.2.3.2,93.39,96.6,176,3.21
898,222,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,B7,7,2,28,3,7.2.3.3,116.752,119.962,176,3.21
899,222,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,B7,7,2,28,3,7.2.3.4,97.287,100.497,176,3.21
900,223,HF84,C63,Davies16xDavies18,DAxDA,Davies16,Davies18,CentralxCentral,CentralxCentral,CentralPure,K2,7,3,24,1,7.3.1.1,118,117.21,172,-0.79
901,223,HF84,C63,Davies16xDavies18,DAxDA,Davies16,Davies18,CentralxCentral,CentralxCentral,CentralPure,K2,7,3,24,1,7.3.1.2,73.601,72.811,172,-0.79
902,223,HF84,C63,Davies16xDavies18,DAxDA,Davies16,Davies18,CentralxCentral,CentralxCentral,CentralPure,K2,7,3,24,1,7.3.1.3,118.022,117.232,172,-0.79
903,224,HF80,C86,Martin11xDavies15,MAxDA,Martin11,Davies15,NorthxCentral,Hybrid,Hybrid,C15,7,3,24,2,7.3.2.1,94.092,93.302,172,-0.79
904,224,HF80,C86,Martin11xDavies15,MAxDA,Martin11,Davies15,NorthxCentral,Hybrid,Hybrid,C15,7,3,24,2,7.3.2.2,97.763,96.973,172,-0.79
905,224,HF80,C86,Martin11xDavies15,MAxDA,Martin11,Davies15,NorthxCentral,Hybrid,Hybrid,C15,7,3,24,2,7.3.2.3,98.718,97.928,172,-0.79
906,224,HF80,C86,Martin11xDavies15,MAxDA,Martin11,Davies15,NorthxCentral,Hybrid,Hybrid,C15,7,3,24,2,7.3.2.4,81.088,80.298,172,-0.79
907,225,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,C2,7,3,24,3,7.3.3.1,83.314,82.524,172,-0.79
908,225,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,C2,7,3,24,3,7.3.3.2,118.254,117.464,172,-0.79
909,225,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,C2,7,3,24,3,7.3.3.3,84.342,83.552,172,-0.79
910,225,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,C2,7,3,24,3,7.3.3.4,91.743,90.953,172,-0.79
911,225,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,C2,7,3,24,3,7.3.3.5,79.983,79.193,172,-0.79
912,226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,4,250,  ,7.4.1,NA,NA,176,3.21
913,227,HF2,C31,Wood4xMartin14,WDxMA,Wood4,Martin14,NorthxNorth,NorthxNorth,NorthHybrid,D15,7,4,250,2,7.4.2.1,115.043,118.253,176,3.21
914,228,HF72,C85,Martin11xDavies9,MAxDA,Martin11,Davies9,NorthxCentral,Hybrid,Hybrid,C10,7,4,250,3,7.4.3.1,134.619,137.829,176,3.21
915,228,HF72,C85,Martin11xDavies9,MAxDA,Martin11,Davies9,NorthxCentral,Hybrid,Hybrid,C10,7,4,250,3,7.4.3.2,95.326,98.536,176,3.21
916,229,HF72,C85,Martin11xDavies9,MAxDA,Martin11,Davies9,NorthxCentral,Hybrid,Hybrid,A4,7,5,35,1,7.5.1.1,132.164,128.374,169,-3.79
917,230,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,B9,7,5,35,2,7.5.2,NA,NA,169,-3.79
918,231,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,B2,7,5,35,3,7.5.3.1,98.585,94.795,169,-3.79
919,231,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,B2,7,5,35,3,7.5.3.2,119.768,115.978,169,-3.79
920,231,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,B2,7,5,35,3,7.5.3.3,114.893,111.103,169,-3.79
921,232,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,H10,7,6,98,1,7.6.1.1,127.733,142.943,188,15.21
922,232,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,H10,7,6,98,1,7.6.1.2,106.949,122.159,188,15.21
923,233,HF62,C4,Davies17xArlington6,DAxAR,Davies17,Arlington6,CentralxCentral,CentralxCentral,CentralHybrid,A7,7,6,98,2,7.6.2.1,111.202,126.412,188,15.21
924,233,HF62,C4,Davies17xArlington6,DAxAR,Davies17,Arlington6,CentralxCentral,CentralxCentral,CentralHybrid,A7,7,6,98,2,7.6.2.2,85.211,100.421,188,15.21
925,233,HF62,C4,Davies17xArlington6,DAxAR,Davies17,Arlington6,CentralxCentral,CentralxCentral,CentralHybrid,A7,7,6,98,2,7.6.2.3,91.901,107.111,188,15.21
926,234,HF72,C85,Martin11xDavies9,MAxDA,Martin11,Davies9,NorthxCentral,Hybrid,Hybrid,A5,7,6,98,3,7.6.3.1,109.881,125.091,188,15.21
927,235,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,C3,7,7,57,1,7.7.1,NA,NA,180,7.21
928,236,HF44,C129,Davies14xMartin14,DAxMA,Davies14,Martin14,CentralxNorth,Hybrid,Hybrid,K11,7,7,57,2,7.7.2.1,80.893,88.103,180,7.21
929,236,HF44,C129,Davies14xMartin14,DAxMA,Davies14,Martin14,CentralxNorth,Hybrid,Hybrid,K11,7,7,57,2,7.7.2.2,82.333,89.543,180,7.21
930,237,HF2,C31,Wood4xMartin14,WDxMA,Wood4,Martin14,NorthxNorth,NorthxNorth,NorthHybrid,H6,7,7,57,3,7.7.3.1,107.105,114.315,180,7.21
931,238,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,H11,7,8,12,1,7.8.1.1,94.797,107.007,185,12.21
932,238,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,H11,7,8,12,1,7.8.1.2,123.716,135.926,185,12.21
933,238,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,H11,7,8,12,1,7.8.1.3,93.084,105.294,185,12.21
934,238,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,H11,7,8,12,1,7.8.1.4,97.962,110.172,185,12.21
935,238,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,H11,7,8,12,1,7.8.1.5,104.654,116.864,185,12.21
936,238,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,H11,7,8,12,1,7.8.1.6,111.292,123.502,185,12.21
937,238,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,H11,7,8,12,1,7.8.1.7,119.163,131.373,185,12.21
938,239,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,B3,7,8,12,2,7.8.2.1,116.39,128.6,185,12.21
939,239,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,B3,7,8,12,2,7.8.2.2,107.153,119.363,185,12.21
940,239,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,B3,7,8,12,2,7.8.2.3,136.581,148.791,185,12.21
941,239,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,B3,7,8,12,2,7.8.2.4,115.06,127.27,185,12.21
942,239,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,B3,7,8,12,2,7.8.2.5,140.042,152.252,185,12.21
943,239,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,B3,7,8,12,2,7.8.2.6,127.024,139.234,185,12.21
944,239,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,B3,7,8,12,2,7.8.2.7,105.038,117.248,185,12.21
945,240,HF2,C31,Wood4xMartin14,WDxMA,Wood4,Martin14,NorthxNorth,NorthxNorth,NorthHybrid,H7,7,8,12,3,7.8.3,NA,NA,185,12.21
946,241,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,C4,7,9,11,1,7.9.1.1,129.25,139.46,183,10.21
947,242,HF80,C86,Martin11xDavies15,MAxDA,Martin11,Davies15,NorthxCentral,Hybrid,Hybrid,A5,7,9,11,2,7.9.2.1,90.227,100.437,183,10.21
948,242,HF80,C86,Martin11xDavies15,MAxDA,Martin11,Davies15,NorthxCentral,Hybrid,Hybrid,A5,7,9,11,2,7.9.2.2,107.548,117.758,183,10.21
949,242,HF80,C86,Martin11xDavies15,MAxDA,Martin11,Davies15,NorthxCentral,Hybrid,Hybrid,A5,7,9,11,2,7.9.2.3,105.919,116.129,183,10.21
950,242,HF80,C86,Martin11xDavies15,MAxDA,Martin11,Davies15,NorthxCentral,Hybrid,Hybrid,A5,7,9,11,2,7.9.2.4,90.381,100.591,183,10.21
951,242,HF80,C86,Martin11xDavies15,MAxDA,Martin11,Davies15,NorthxCentral,Hybrid,Hybrid,A5,7,9,11,2,7.9.2.5,121.442,131.652,183,10.21
952,243,HF62,C4,Davies17xArlington6,DAxAR,Davies17,Arlington6,CentralxCentral,CentralxCentral,CentralHybrid,A9,7,9,11,3,7.9.3.1,110.302,120.512,183,10.21
953,243,HF62,C4,Davies17xArlington6,DAxAR,Davies17,Arlington6,CentralxCentral,CentralxCentral,CentralHybrid,A9,7,9,11,3,7.9.3.2,116.446,126.656,183,10.21
954,243,HF62,C4,Davies17xArlington6,DAxAR,Davies17,Arlington6,CentralxCentral,CentralxCentral,CentralHybrid,A9,7,9,11,3,7.9.3.3,127.525,137.735,183,10.21
955,243,HF62,C4,Davies17xArlington6,DAxAR,Davies17,Arlington6,CentralxCentral,CentralxCentral,CentralHybrid,A9,7,9,11,3,7.9.3.4,129.061,139.271,183,10.21
956,244,HF16,C87,Martin11xMartin13,MAxMA,Martin11,Martin13,NorthxNorth,NorthxNorth,NorthPure,J2,7,10,191,1,7.10.1,NA,NA,184,11.21
957,245,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,B4,7,10,191,2,7.10.2.1,119.561,130.771,184,11.21
958,245,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,B4,7,10,191,2,7.10.2.2,129.374,140.584,184,11.21
959,246,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,B12,7,10,191,3,7.10.3.1,122.347,133.557,184,11.21
960,246,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,B12,7,10,191,3,7.10.3.2,97.372,108.582,184,11.21
961,246,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,B12,7,10,191,3,7.10.3.3,104.114,115.324,184,11.21
962,246,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,B12,7,10,191,3,7.10.3.4,119.262,130.472,184,11.21
963,246,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,B12,7,10,191,3,7.10.3.5,113.944,125.154,184,11.21
964,246,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,B12,7,10,191,3,7.10.3.6,102.379,113.589,184,11.21
965,246,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,B12,7,10,191,3,7.10.3.7,100.557,111.767,184,11.21
966,246,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,B12,7,10,191,3,7.10.3.8,113.995,125.205,184,11.21
967,246,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,B12,7,10,191,3,7.10.3.9,117.928,129.138,184,11.21
968,247,HF84,C63,Davies16xDavies18,DAxDA,Davies16,Davies18,CentralxCentral,CentralxCentral,CentralPure,H3,7,11,182,1,7.11.1.1,85.568,94.778,182,9.21
969,247,HF84,C63,Davies16xDavies18,DAxDA,Davies16,Davies18,CentralxCentral,CentralxCentral,CentralPure,H3,7,11,182,1,7.11.1.2,96.259,105.469,182,9.21
970,248,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,B5,7,11,182,2,7.11.2.1,67.275,76.485,182,9.21
971,248,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,B5,7,11,182,2,7.11.2.2,84.096,93.306,182,9.21
972,248,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,B5,7,11,182,2,7.11.2.3,106.664,115.874,182,9.21
973,248,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,B5,7,11,182,2,7.11.2.4,70.362,79.572,182,9.21
974,248,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,B5,7,11,182,2,7.11.2.5,85.468,94.678,182,9.21
975,248,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,B5,7,11,182,2,7.11.2.6,97.734,106.944,182,9.21
976,248,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,B5,7,11,182,2,7.11.2.7,88.347,97.557,182,9.21
977,248,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,B5,7,11,182,2,7.11.2.8,83.261,92.471,182,9.21
978,248,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,B5,7,11,182,2,7.11.2.9,97.89,107.1,182,9.21
979,248,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,B5,7,11,182,2,7.11.2.10,75.205,84.415,182,9.21
980,248,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,B5,7,11,182,2,7.11.2.11,114.835,124.045,182,9.21
981,248,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,B5,7,11,182,2,7.11.2.12,78.475,87.685,182,9.21
982,249,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,B11,7,11,182,3,7.11.3,NA,NA,182,9.21
983,250,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,C7,7,12,14,1,7.12.1.1,114.093,133.303,192,19.21
984,250,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,C7,7,12,14,1,7.12.1.2,96.718,115.928,192,19.21
985,250,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,C7,7,12,14,1,7.12.1.3,104.355,123.565,192,19.21
986,250,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,C7,7,12,14,1,7.12.1.4,107.203,126.413,192,19.21
987,250,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,C7,7,12,14,1,7.12.1.5,85.914,105.124,192,19.21
988,250,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,C7,7,12,14,1,7.12.1.6,101.042,120.252,192,19.21
989,250,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,C7,7,12,14,1,7.12.1.7,108.599,127.809,192,19.21
990,250,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,C7,7,12,14,1,7.12.1.8,142.11,161.32,192,19.21
991,250,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,C7,7,12,14,1,7.12.1.9,110.143,129.353,192,19.21
992,250,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,C7,7,12,14,1,7.12.1.10,119.008,138.218,192,19.21
993,250,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,C7,7,12,14,1,7.12.1.11,108.988,128.198,192,19.21
994,250,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,C7,7,12,14,1,7.12.1.12,106.775,125.985,192,19.21
995,251,HF72,C85,Martin11xDavies9,MAxDA,Martin11,Davies9,NorthxCentral,Hybrid,Hybrid,B11,7,12,14,2,7.12.2.1,80.23,99.44,192,19.21
996,251,HF72,C85,Martin11xDavies9,MAxDA,Martin11,Davies9,NorthxCentral,Hybrid,Hybrid,B11,7,12,14,2,7.12.2.2,78.376,97.586,192,19.21
997,251,HF72,C85,Martin11xDavies9,MAxDA,Martin11,Davies9,NorthxCentral,Hybrid,Hybrid,B11,7,12,14,2,7.12.2.3,93.921,113.131,192,19.21
998,251,HF72,C85,Martin11xDavies9,MAxDA,Martin11,Davies9,NorthxCentral,Hybrid,Hybrid,B11,7,12,14,2,7.12.2.4,84.843,104.053,192,19.21
999,252,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,C8,7,12,14,3,7.12.3.1,103.624,122.834,192,19.21
1000,252,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,C8,7,12,14,3,7.12.3.2,121.939,141.149,192,19.21
1001,252,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,C8,7,12,14,3,7.12.3.3,103.513,122.723,192,19.21
1002,252,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,C8,7,12,14,3,7.12.3.4,91.356,110.566,192,19.21
1003,252,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,C8,7,12,14,3,7.12.3.5,112.154,131.364,192,19.21
1004,252,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,C8,7,12,14,3,7.12.3.6,80.461,99.671,192,19.21
1005,252,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,C8,7,12,14,3,7.12.3.7,116.639,135.849,192,19.21
1006,252,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,C8,7,12,14,3,7.12.3.8,115.071,134.281,192,19.21
1007,253,HF72,C85,Martin11xDavies9,MAxDA,Martin11,Davies9,NorthxCentral,Hybrid,Hybrid,A7,8,1,96,1,8.1.1.1,122.154,138.364,189,16.21
1008,253,HF72,C85,Martin11xDavies9,MAxDA,Martin11,Davies9,NorthxCentral,Hybrid,Hybrid,A7,8,1,96,1,8.1.1.2,91.791,108.001,189,16.21
1009,253,HF72,C85,Martin11xDavies9,MAxDA,Martin11,Davies9,NorthxCentral,Hybrid,Hybrid,A7,8,1,96,1,8.1.1.3,89.327,105.537,189,16.21
1010,253,HF72,C85,Martin11xDavies9,MAxDA,Martin11,Davies9,NorthxCentral,Hybrid,Hybrid,A7,8,1,96,1,8.1.1.4,104.741,120.951,189,16.21
1011,254,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,C13,8,1,96,2,8.1.2.1,97.276,113.486,189,16.21
1012,254,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,C13,8,1,96,2,8.1.2.2,116.671,132.881,189,16.21
1013,254,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,C13,8,1,96,2,8.1.2.3,103.593,119.803,189,16.21
1014,254,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,C13,8,1,96,2,8.1.2.4,118.861,135.071,189,16.21
1015,254,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,C13,8,1,96,2,8.1.2.5,100.71,116.92,189,16.21
1016,254,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,C13,8,1,96,2,8.1.2.6,126.757,142.967,189,16.21
1017,254,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,C13,8,1,96,2,8.1.2.7,113.775,129.985,189,16.21
1018,254,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,C13,8,1,96,2,8.1.2.8,121.633,137.843,189,16.21
1019,254,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,C13,8,1,96,2,8.1.2.9,117.274,133.484,189,16.21
1020,254,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,C13,8,1,96,2,8.1.2.10,97.2,113.41,189,16.21
1021,254,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,C13,8,1,96,2,8.1.2.11,109.611,125.821,189,16.21
1022,254,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,C13,8,1,96,2,8.1.2.12,99.561,115.771,189,16.21
1023,254,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,C13,8,1,96,2,8.1.2.13,106.569,122.779,189,16.21
1024,254,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,C13,8,1,96,2,8.1.2.14,119.216,135.426,189,16.21
1025,254,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,C13,8,1,96,2,8.1.2.15,83.76,99.97,189,16.21
1026,254,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,C13,8,1,96,2,8.1.2.16,82.082,98.292,189,16.21
1027,254,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,C13,8,1,96,2,8.1.2.17,116.316,132.526,189,16.21
1028,254,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,C13,8,1,96,2,8.1.2.18,103.962,120.172,189,16.21
1029,255,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,D2,8,1,96,3,8.1.3,NA,NA,189,16.21
1030,256,HF16,C87,Martin11xMartin13,MAxMA,Martin11,Martin13,NorthxNorth,NorthxNorth,NorthPure,K6,8,2,3,1,8.2.1.1,94.476,115.686,194,21.21
1031,257,HF80,C86,Martin11xDavies15,MAxDA,Martin11,Davies15,NorthxCentral,Hybrid,Hybrid,E1,8,2,3,2,8.2.2.1,107.93,129.14,194,21.21
1032,257,HF80,C86,Martin11xDavies15,MAxDA,Martin11,Davies15,NorthxCentral,Hybrid,Hybrid,E1,8,2,3,2,8.2.2.2,121.41,142.62,194,21.21
1033,258,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,E1,8,2,3,3,8.2.3.1,115.349,136.559,194,21.21
1034,259,HF2,C31,Wood4xMartin14,WDxMA,Wood4,Martin14,NorthxNorth,NorthxNorth,NorthHybrid,H3,8,3,54,1,8.3.1,NA,NA,175,2.21
1035,260,HF80,C86,Martin11xDavies15,MAxDA,Martin11,Davies15,NorthxCentral,Hybrid,Hybrid,E2,8,3,54,2,8.3.2,NA,NA,175,2.21
1036,261,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,B12,8,3,54,3,8.3.3.1,121.893,124.103,175,2.21
