#,Table,Temp_C,Intensity_Lux,Date,Time,Date_Time
2171,1,26.585,0,18/05/2022,18:14,18/05/2022 18:14
2172,1,26.585,0,18/05/2022,19:14,18/05/2022 19:14
2173,1,26.488,0,18/05/2022,20:14,18/05/2022 20:14
2174,1,26.488,0,18/05/2022,21:14,18/05/2022 21:14
2175,1,26.488,0,18/05/2022,22:14,18/05/2022 22:14
2176,1,26.39,0,18/05/2022,23:14,18/05/2022 23:14
2177,1,26.488,0,19/05/2022,0:14,19/05/2022 0:14
2178,1,26.488,0,19/05/2022,1:14,19/05/2022 1:14
2179,1,26.488,0,19/05/2022,2:14,19/05/2022 2:14
2180,1,26.488,0,19/05/2022,3:14,19/05/2022 3:14
2181,1,26.488,0,19/05/2022,4:14,19/05/2022 4:14
2182,1,26.488,0,19/05/2022,5:14,19/05/2022 5:14
2183,1,26.39,0,19/05/2022,6:14,19/05/2022 6:14
2184,1,26.488,75.3,19/05/2022,7:14,19/05/2022 7:14
2185,1,26.488,118.4,19/05/2022,8:14,19/05/2022 8:14
2186,1,26.39,850.4,19/05/2022,9:14,19/05/2022 9:14
2187,1,26.488,893.4,19/05/2022,10:14,19/05/2022 10:14
2188,1,26.585,1237.9,19/05/2022,11:14,19/05/2022 11:14
2189,1,26.683,1377.8,19/05/2022,12:14,19/05/2022 12:14
2190,1,26.683,968.8,19/05/2022,13:14,19/05/2022 13:14
2191,1,26.585,1097.9,19/05/2022,14:14,19/05/2022 14:14
2192,1,26.585,1076.4,19/05/2022,15:14,19/05/2022 15:14
2193,1,26.781,473.6,19/05/2022,16:14,19/05/2022 16:14
2194,1,26.585,139.9,19/05/2022,17:14,19/05/2022 17:14
2195,1,26.683,0,19/05/2022,18:14,19/05/2022 18:14
2196,1,26.585,0,19/05/2022,19:14,19/05/2022 19:14
2197,1,26.488,0,19/05/2022,20:14,19/05/2022 20:14
2198,1,26.488,0,19/05/2022,21:14,19/05/2022 21:14
2199,1,26.488,0,19/05/2022,22:14,19/05/2022 22:14
2200,1,26.488,0,19/05/2022,23:14,19/05/2022 23:14
2201,1,26.488,0,20/05/2022,0:14,20/05/2022 0:14
2202,1,26.488,0,20/05/2022,1:14,20/05/2022 1:14
2203,1,26.488,0,20/05/2022,2:14,20/05/2022 2:14
2204,1,26.488,0,20/05/2022,3:14,20/05/2022 3:14
2205,1,26.488,0,20/05/2022,4:14,20/05/2022 4:14
2206,1,26.39,0,20/05/2022,5:14,20/05/2022 5:14
2207,1,26.488,0,20/05/2022,6:14,20/05/2022 6:14
2208,1,26.39,53.8,20/05/2022,7:14,20/05/2022 7:14
2209,1,26.39,279.9,20/05/2022,8:14,20/05/2022 8:14
2210,1,26.488,613.5,20/05/2022,9:14,20/05/2022 9:14
2211,1,26.585,947.2,20/05/2022,10:14,20/05/2022 10:14
2212,1,26.683,2411.1,20/05/2022,11:14,20/05/2022 11:14
2213,1,26.585,1216.3,20/05/2022,12:14,20/05/2022 12:14
2214,1,26.683,2411.1,20/05/2022,13:14,20/05/2022 13:14
2215,1,26.585,2497.2,20/05/2022,14:14,20/05/2022 14:14
2216,1,26.585,2755.6,20/05/2022,15:14,20/05/2022 15:14
2217,1,26.488,742.7,20/05/2022,16:14,20/05/2022 16:14
2218,1,26.488,96.9,20/05/2022,17:14,20/05/2022 17:14
2219,1,26.488,0,20/05/2022,18:14,20/05/2022 18:14
2220,1,26.488,0,20/05/2022,19:14,20/05/2022 19:14
2221,1,26.488,0,20/05/2022,20:14,20/05/2022 20:14
2222,1,26.488,0,20/05/2022,21:14,20/05/2022 21:14
2223,1,26.39,0,20/05/2022,22:14,20/05/2022 22:14
2224,1,26.39,0,20/05/2022,23:14,20/05/2022 23:14
2225,1,26.39,0,21/05/2022,0:14,21/05/2022 0:14
2226,1,26.292,0,21/05/2022,1:14,21/05/2022 1:14
2227,1,26.292,0,21/05/2022,2:14,21/05/2022 2:14
2228,1,26.292,0,21/05/2022,3:14,21/05/2022 3:14
2229,1,26.195,0,21/05/2022,4:14,21/05/2022 4:14
2230,1,26.195,0,21/05/2022,5:14,21/05/2022 5:14
2231,1,26.39,0,21/05/2022,6:14,21/05/2022 6:14
2232,1,26.488,86.1,21/05/2022,7:14,21/05/2022 7:14
2233,1,26.488,290.6,21/05/2022,8:14,21/05/2022 8:14
2234,1,26.39,527.4,21/05/2022,9:14,21/05/2022 9:14
2235,1,26.39,958,21/05/2022,10:14,21/05/2022 10:14
2236,1,26.488,1184,21/05/2022,11:14,21/05/2022 11:14
2237,1,26.488,1141,21/05/2022,12:14,21/05/2022 12:14
2238,1,26.585,409,21/05/2022,13:14,21/05/2022 13:14
2239,1,26.683,2669.5,21/05/2022,14:14,21/05/2022 14:14
2240,1,26.39,688.9,21/05/2022,15:14,21/05/2022 15:14
2241,1,26.39,322.9,21/05/2022,16:14,21/05/2022 16:14
2242,1,26.39,32.3,21/05/2022,17:14,21/05/2022 17:14
2243,1,26.39,0,21/05/2022,18:14,21/05/2022 18:14
2244,1,26.39,0,21/05/2022,19:14,21/05/2022 19:14
2245,1,26.39,0,21/05/2022,20:14,21/05/2022 20:14
2246,1,26.39,0,21/05/2022,21:14,21/05/2022 21:14
2247,1,26.39,0,21/05/2022,22:14,21/05/2022 22:14
2248,1,26.39,0,21/05/2022,23:14,21/05/2022 23:14
2249,1,26.39,0,22/05/2022,0:14,22/05/2022 0:14
2250,1,26.292,0,22/05/2022,1:14,22/05/2022 1:14
2251,1,26.292,0,22/05/2022,2:14,22/05/2022 2:14
2252,1,26.292,0,22/05/2022,3:14,22/05/2022 3:14
2253,1,26.195,0,22/05/2022,4:14,22/05/2022 4:14
2254,1,26.195,0,22/05/2022,5:14,22/05/2022 5:14
2255,1,26.195,0,22/05/2022,6:14,22/05/2022 6:14
2256,1,26.195,64.6,22/05/2022,7:14,22/05/2022 7:14
2257,1,25.902,247.6,22/05/2022,8:14,22/05/2022 8:14
2258,1,26.195,613.5,22/05/2022,9:14,22/05/2022 9:14
2259,1,26,1076.4,22/05/2022,10:14,22/05/2022 10:14
2260,1,26.195,1463.9,22/05/2022,11:14,22/05/2022 11:14
2261,1,26.292,1636.1,22/05/2022,12:14,22/05/2022 12:14
2262,1,26.292,1636.1,22/05/2022,13:14,22/05/2022 13:14
2263,1,26.292,1808.3,22/05/2022,14:14,22/05/2022 14:14
2264,1,26.292,1550,22/05/2022,15:14,22/05/2022 15:14
2265,1,26.292,419.8,22/05/2022,16:14,22/05/2022 16:14
2266,1,26.39,86.1,22/05/2022,17:14,22/05/2022 17:14
2267,1,26.39,0,22/05/2022,18:14,22/05/2022 18:14
2268,1,26.292,0,22/05/2022,19:14,22/05/2022 19:14
2269,1,26.39,0,22/05/2022,20:14,22/05/2022 20:14
2270,1,26.292,0,22/05/2022,21:14,22/05/2022 21:14
2271,1,26.292,0,22/05/2022,22:14,22/05/2022 22:14
2272,1,26.195,0,22/05/2022,23:14,22/05/2022 23:14
2273,1,26.195,0,23/05/2022,0:14,23/05/2022 0:14
2274,1,26.195,0,23/05/2022,1:14,23/05/2022 1:14
2275,1,26.195,0,23/05/2022,2:14,23/05/2022 2:14
2276,1,26.097,0,23/05/2022,3:14,23/05/2022 3:14
2277,1,26.097,0,23/05/2022,4:14,23/05/2022 4:14
2278,1,26.097,0,23/05/2022,5:14,23/05/2022 5:14
2279,1,26.097,0,23/05/2022,6:14,23/05/2022 6:14
2280,1,26,75.3,23/05/2022,7:14,23/05/2022 7:14
2281,1,26.097,366,23/05/2022,8:14,23/05/2022 8:14
2282,1,26.195,678.1,23/05/2022,9:14,23/05/2022 9:14
2283,1,26.195,1162.5,23/05/2022,10:14,23/05/2022 10:14
2284,1,26.292,893.4,23/05/2022,11:14,23/05/2022 11:14
2285,1,26.292,2755.6,23/05/2022,12:14,23/05/2022 12:14
2286,1,26.39,3616.7,23/05/2022,13:14,23/05/2022 13:14
2287,1,26.292,1636.1,23/05/2022,14:14,23/05/2022 14:14
2288,1,26.292,1980.6,23/05/2022,15:14,23/05/2022 15:14
2289,1,26.292,1216.3,23/05/2022,16:14,23/05/2022 16:14
2290,1,26.292,129.2,23/05/2022,17:14,23/05/2022 17:14
2291,1,26.195,0,23/05/2022,18:14,23/05/2022 18:14
2292,1,26.195,0,23/05/2022,19:14,23/05/2022 19:14
2293,1,26.195,0,23/05/2022,20:14,23/05/2022 20:14
2294,1,26.195,0,23/05/2022,21:14,23/05/2022 21:14
2295,1,26.195,0,23/05/2022,22:14,23/05/2022 22:14
2296,1,26.195,0,23/05/2022,23:14,23/05/2022 23:14
2297,1,26.195,0,24/05/2022,0:14,24/05/2022 0:14
2298,1,26.097,0,24/05/2022,1:14,24/05/2022 1:14
2299,1,26.097,0,24/05/2022,2:14,24/05/2022 2:14
2300,1,26.097,0,24/05/2022,3:14,24/05/2022 3:14
2301,1,26.097,0,24/05/2022,4:14,24/05/2022 4:14
2302,1,26,0,24/05/2022,5:14,24/05/2022 5:14
2303,1,26,0,24/05/2022,6:14,24/05/2022 6:14
2304,1,26,96.9,24/05/2022,7:14,24/05/2022 7:14
2305,1,26.097,452.1,24/05/2022,8:14,24/05/2022 8:14
2306,1,25.902,419.8,24/05/2022,9:14,24/05/2022 9:14
2307,1,26.292,1313.2,24/05/2022,10:14,24/05/2022 10:14
2308,1,26.39,1894.5,24/05/2022,11:14,24/05/2022 11:14
2309,1,26.292,1894.5,24/05/2022,12:14,24/05/2022 12:14
2310,1,26.292,1894.5,24/05/2022,13:14,24/05/2022 13:14
2311,1,26.292,1722.2,24/05/2022,14:14,24/05/2022 14:14
2312,1,26.292,1980.6,24/05/2022,15:14,24/05/2022 15:14
2313,1,26.292,538.2,24/05/2022,16:14,24/05/2022 16:14
2314,1,26.292,21.5,24/05/2022,17:14,24/05/2022 17:14
2315,1,26.195,0,24/05/2022,18:14,24/05/2022 18:14
2316,1,26.097,0,24/05/2022,19:14,24/05/2022 19:14
2317,1,26.097,0,24/05/2022,20:14,24/05/2022 20:14
2318,1,26.097,0,24/05/2022,21:14,24/05/2022 21:14
2319,1,26.195,0,24/05/2022,22:14,24/05/2022 22:14
2320,1,26.097,0,24/05/2022,23:14,24/05/2022 23:14
2321,1,26.097,0,25/05/2022,0:14,25/05/2022 0:14
2322,1,26.097,0,25/05/2022,1:14,25/05/2022 1:14
2323,1,26.097,0,25/05/2022,2:14,25/05/2022 2:14
2324,1,26.097,0,25/05/2022,3:14,25/05/2022 3:14
2325,1,26.097,0,25/05/2022,4:14,25/05/2022 4:14
2326,1,26,0,25/05/2022,5:14,25/05/2022 5:14
2327,1,26,0,25/05/2022,6:14,25/05/2022 6:14
2328,1,26,86.1,25/05/2022,7:14,25/05/2022 7:14
2329,1,25.902,0,25/05/2022,8:14,25/05/2022 8:14
